county,date,alcohol_type,sum_sale_dollars,avg_sale_dollars,population
dickinson,2022,WHISKEY,2008656.05,180.65078244446443,18052.0
dickinson,2023,BRANDY,72092.73,94.7342049934297,18087.0
dickinson,2023,COCKTAILS,96395.08,88.35479376718607,18087.0
dickinson,2023,GIN,152152.68,120.27879841897233,18087.0
dickinson,2023,LIQUEUR,319283.52,107.10617913451863,18087.0
dickinson,2023,RUM,868652.61,234.2012968455109,18087.0
dickinson,2023,SCHNAPPS,273177.95,129.8991678554446,18087.0
dickinson,2023,SCOTCH,39081.68,101.2478756476684,18087.0
dickinson,2023,TEQUILA,564222.07,233.24599834642413,18087.0
dickinson,2023,VODKA,1602190.71,188.95986672956715,18087.0
dickinson,2023,WHISKEY,2142385.47,173.66937986381325,18087.0
dickinson,2024,BRANDY,57895.5,87.85356600910471,18158.0
dickinson,2024,COCKTAILS,106175.22,90.13176570458404,18158.0
dickinson,2024,GIN,147105.88,115.9226792750197,18158.0
dickinson,2024,LIQUEUR,335023.08,108.24655250403877,18158.0
dickinson,2024,RUM,702850.57,212.14928161786898,18158.0
dickinson,2024,SCHNAPPS,254228.03,127.62451305220884,18158.0
dickinson,2024,SCOTCH,36694.090000000004,108.2421533923304,18158.0
dickinson,2024,TEQUILA,537345.1,214.85209916033585,18158.0
dickinson,2024,VODKA,1549449.95,191.12494757616875,18158.0
dickinson,2024,WHISKEY,2128140.56,174.58084987694832,18158.0
dubuque,2022,BRANDY,741704.96,193.85911134343962,98748.0
dubuque,2022,COCKTAILS,232424.16,108.76189050070192,98748.0
dubuque,2022,GIN,203575.01,130.74824020552344,98748.0
dubuque,2022,LIQUEUR,671266.25,128.6690147594403,98748.0
dubuque,2022,RUM,1242044.66,210.6231405799559,98748.0
dubuque,2022,SCHNAPPS,320926.53,102.0758683206107,98748.0
dubuque,2022,SCOTCH,76574.08,205.29243967828418,98748.0
dubuque,2022,TEQUILA,834615.99,221.73644792773644,98748.0
dubuque,2022,VODKA,2738625.5,177.108290758585,98748.0
dubuque,2022,WHISKEY,4243227.5,198.25386628042799,98748.0
dubuque,2023,BRANDY,674224.02,183.56221617206643,98988.0
dubuque,2023,COCKTAILS,228866.46,103.00020702070206,98988.0
dubuque,2023,GIN,205439.75,129.37011964735515,98988.0
dubuque,2023,LIQUEUR,626442.28,125.81688692508537,98988.0
dubuque,2023,RUM,1318374.19,236.64946867707772,98988.0
dubuque,2023,SCHNAPPS,312216.49,100.8777027463651,98988.0
dubuque,2023,SCOTCH,78421.3,235.4993993993994,98988.0
dubuque,2023,TEQUILA,958118.91,199.441904662781,98988.0
dubuque,2023,VODKA,2896841.22,181.4949702399599,98988.0
dubuque,2023,WHISKEY,4298812.23,194.56921471892824,98988.0
dubuque,2024,BRANDY,595062.14,172.98318023255814,99242.0
dubuque,2024,COCKTAILS,260037.98,111.9887941429802,99242.0
dubuque,2024,GIN,203873.57,135.6444244843646,99242.0
dubuque,2024,LIQUEUR,609473.16,134.15653973145498,99242.0
dubuque,2024,RUM,1209549.7,227.27352499060504,99242.0
dubuque,2024,SCHNAPPS,306279.57,101.95724700399468,99242.0
dubuque,2024,SCOTCH,57728.409999999996,164.00116477272726,99242.0
dubuque,2024,TEQUILA,1182094.65,207.0943675543097,99242.0
dubuque,2024,VODKA,2908872.64,179.98222002227448,99242.0
dubuque,2024,WHISKEY,4309238.71,193.09220370121432,99242.0
emmet,2022,BRANDY,14208.26,75.98,9197.0
emmet,2022,COCKTAILS,11196.2,77.7513888888889,9197.0
emmet,2022,GIN,9041.06,75.97529411764705,9197.0
emmet,2022,LIQUEUR,31258.41,81.402109375,9197.0
emmet,2022,RUM,108807.3,141.1249027237354,9197.0
emmet,2022,SCHNAPPS,21139.03,61.62982507288629,9197.0
emmet,2022,SCOTCH,2719.23,113.30125,9197.0
emmet,2022,TEQUILA,38003.61,116.93418461538462,9197.0
emmet,2022,VODKA,188738.2,132.07711686494054,9197.0
emmet,2022,WHISKEY,308874.92,142.99764814814813,9197.0
emmet,2023,BRANDY,11335.93,85.87825757575757,9277.0
emmet,2023,COCKTAILS,10355.949999999999,75.59087591240875,9277.0
emmet,2023,GIN,8508.46,81.81211538461538,9277.0
emmet,2023,LIQUEUR,33181.54,88.72069518716577,9277.0
emmet,2023,RUM,111738.8,161.94028985507248,9277.0
emmet,2023,SCHNAPPS,20547.0,75.81918819188192,9277.0
emmet,2023,SCOTCH,2606.25,200.48076923076923,9277.0
emmet,2023,TEQUILA,49448.25,135.84684065934067,9277.0
emmet,2023,VODKA,177661.84,123.37627777777777,9277.0
emmet,2023,WHISKEY,312889.83,145.93742070895524,9277.0
emmet,2024,BRANDY,10142.81,65.43748387096774,9162.0
emmet,2024,COCKTAILS,11375.28,76.3441610738255,9162.0
emmet,2024,GIN,7886.36,81.30268041237113,9162.0
emmet,2024,LIQUEUR,27365.43,91.2181,9162.0
emmet,2024,RUM,91454.3,147.50693548387096,9162.0
emmet,2024,SCHNAPPS,17743.18,75.82555555555555,9162.0
emmet,2024,SCOTCH,1381.3600000000001,230.2266666666667,9162.0
emmet,2024,TEQUILA,40652.17,130.7143729903537,9162.0
emmet,2024,VODKA,176556.71,115.17071754729288,9162.0
emmet,2024,WHISKEY,326770.21,148.06081105573176,9162.0
fayette,2022,BRANDY,93791.61,179.67741379310345,19292.0
fayette,2022,COCKTAILS,25065.68,60.254038461538464,19292.0
fayette,2022,GIN,15270.41,79.94979057591623,19292.0
fayette,2022,LIQUEUR,95534.9,93.02327166504381,19292.0
fayette,2022,RUM,171274.24,145.6413605442177,19292.0
fayette,2022,SCHNAPPS,78466.18000000001,89.88107674684996,19292.0
fayette,2022,SCOTCH,3067.64,92.95878787878787,19292.0
fayette,2022,TEQUILA,69485.21,145.36654811715482,19292.0
fayette,2022,VODKA,290951.77,115.73260540970566,19292.0
fayette,2022,WHISKEY,684683.78,153.17310514541387,19292.0
fayette,2023,BRANDY,26272.32,83.14025316455697,19239.0
fayette,2023,COCKTAILS,23752.37,69.04758720930232,19239.0
fayette,2023,GIN,18827.61,76.535,19239.0
fayette,2023,LIQUEUR,77776.65,95.0814792176039,19239.0
fayette,2023,RUM,188443.9,158.62281144781144,19239.0
fayette,2023,SCHNAPPS,85047.94,84.7935593220339,19239.0
fayette,2023,SCOTCH,6242.71,107.63293103448277,19239.0
fayette,2023,TEQUILA,67077.7,115.65120689655171,19239.0
fayette,2023,VODKA,337920.79,114.35559729272418,19239.0
fayette,2023,WHISKEY,707293.53,140.05812475247527,19239.0
fayette,2024,BRANDY,24801.72,84.93739726027398,19152.0
fayette,2024,COCKTAILS,27775.84,75.06983783783784,19152.0
fayette,2024,GIN,16028.539999999999,77.80844660194174,19152.0
fayette,2024,LIQUEUR,80484.66,102.00844106463879,19152.0
fayette,2024,RUM,180518.06,160.17574090505767,19152.0
fayette,2024,SCHNAPPS,86740.78,90.44919708029197,19152.0
fayette,2024,SCOTCH,4626.97,121.76236842105264,19152.0
fayette,2024,TEQUILA,73544.74,125.93277397260275,19152.0
fayette,2024,VODKA,347799.82,118.21883752549286,19152.0
fayette,2024,WHISKEY,809168.48,145.7436023054755,19152.0
floyd,2022,BRANDY,98509.54,178.7831941923775,15316.0
floyd,2022,COCKTAILS,33040.45,89.54051490514904,15316.0
floyd,2022,GIN,20498.78,107.88831578947368,15316.0
floyd,2022,LIQUEUR,97630.55,105.20533405172414,15316.0
floyd,2022,RUM,157617.87,153.02705825242717,15316.0
floyd,2022,SCHNAPPS,71490.48,94.56412698412697,15316.0
floyd,2022,SCOTCH,7559.5199999999995,167.98933333333332,15316.0
floyd,2022,TEQUILA,101618.54,178.59145869947275,15316.0
floyd,2022,VODKA,281142.36,104.66953090096797,15316.0
floyd,2022,WHISKEY,558275.48,153.7525419994492,15316.0
floyd,2023,BRANDY,64407.049999999996,161.01762499999998,15266.0
floyd,2023,COCKTAILS,27997.39,76.70517808219178,15266.0
floyd,2023,GIN,19114.61,93.69906862745098,15266.0
floyd,2023,LIQUEUR,85847.09,106.51003722084367,15266.0
floyd,2023,RUM,157511.42,165.2795592864638,15266.0
floyd,2023,SCHNAPPS,75759.25,103.07380952380953,15266.0
floyd,2023,SCOTCH,5871.24,133.43727272727273,15266.0
floyd,2023,TEQUILA,110262.06999999999,175.85657097288674,15266.0
floyd,2023,VODKA,314967.24,112.52848874598071,15266.0
floyd,2023,WHISKEY,620389.01,161.1400025974026,15266.0
floyd,2024,BRANDY,48506.01,135.1142339832869,15008.0
floyd,2024,COCKTAILS,22963.82,82.6036690647482,15008.0
floyd,2024,GIN,17183.18,94.93469613259668,15008.0
floyd,2024,LIQUEUR,86618.65,112.0551746442432,15008.0
floyd,2024,RUM,148915.8,166.75901455767075,15008.0
floyd,2024,SCHNAPPS,76702.1,104.64133697135063,15008.0
floyd,2024,SCOTCH,7772.8099999999995,134.01396551724136,15008.0
floyd,2024,TEQUILA,94201.97,169.12382405745063,15008.0
floyd,2024,VODKA,316327.43,119.59449149338374,15008.0
floyd,2024,WHISKEY,597928.58,144.53192651679962,15008.0
franklin,2022,BRANDY,12813.43,125.62186274509804,9918.0
franklin,2022,COCKTAILS,14440.88,82.51931428571429,9918.0
franklin,2022,GIN,5723.83,77.34905405405405,9918.0
franklin,2022,LIQUEUR,34399.1,102.68388059701492,9918.0
franklin,2022,RUM,58621.69,104.86885509838999,9918.0
franklin,2022,SCHNAPPS,16779.82,63.32007547169811,9918.0
franklin,2022,SCOTCH,1956.19,217.35444444444445,9918.0
franklin,2022,TEQUILA,84260.35,208.56522277227725,9918.0
franklin,2022,VODKA,107772.71,97.0051395139514,9918.0
franklin,2022,WHISKEY,264701.71,132.94912606730287,9918.0
franklin,2023,BRANDY,6300.74,134.05829787234043,9895.0
franklin,2023,COCKTAILS,11335.31,76.58993243243243,9895.0
franklin,2023,GIN,5791.28,115.8256,9895.0
franklin,2023,LIQUEUR,30706.510000000002,125.8463524590164,9895.0
franklin,2023,RUM,51651.87,138.10660427807488,9895.0
franklin,2023,SCHNAPPS,13103.19,85.08564935064935,9895.0
franklin,2023,SCOTCH,2906.52,363.315,9895.0
franklin,2023,TEQUILA,67293.97,232.0481724137931,9895.0
franklin,2023,VODKA,119168.13,115.69721359223301,9895.0
franklin,2023,WHISKEY,293124.75,167.78749284487694,9895.0
franklin,2024,BRANDY,4426.89,134.14818181818183,10024.0
franklin,2024,COCKTAILS,10687.15,73.19965753424657,10024.0
franklin,2024,GIN,3393.02,94.25055555555555,10024.0
franklin,2024,LIQUEUR,29639.93,119.99971659919028,10024.0
franklin,2024,RUM,46578.72,150.25393548387098,10024.0
franklin,2024,SCHNAPPS,10699.77,86.99000000000001,10024.0
franklin,2024,SCOTCH,888.49,111.06125,10024.0
franklin,2024,TEQUILA,57173.61,218.2198854961832,10024.0
franklin,2024,VODKA,113484.75,118.83219895287958,10024.0
franklin,2024,WHISKEY,265062.25,160.449303874092,10024.0
fremont,2022,BRANDY,1009.98,168.33,6465.0
fremont,2022,COCKTAILS,1701.1599999999999,77.32545454545453,6465.0
fremont,2022,GIN,1161.3,145.1625,6465.0
fremont,2022,LIQUEUR,11296.53,78.99671328671329,6465.0
fremont,2022,RUM,11420.65,77.69149659863945,6465.0
fremont,2022,SCHNAPPS,8974.35,76.05381355932204,6465.0
fremont,2022,SCOTCH,649.13,162.2825,6465.0
fremont,2022,TEQUILA,5034.1900000000005,94.98471698113208,6465.0
fremont,2022,VODKA,34101.1,70.8962577962578,6465.0
fremont,2022,WHISKEY,92511.26,126.90159122085048,6465.0
fremont,2023,BRANDY,772.55,85.83888888888889,6458.0
fremont,2023,COCKTAILS,2118.36,88.265,6458.0
fremont,2023,GIN,824.51,82.451,6458.0
fremont,2023,LIQUEUR,16338.470000000001,71.3470305676856,6458.0
fremont,2023,RUM,15769.19,75.45066985645933,6458.0
fremont,2023,SCHNAPPS,9284.960000000001,71.97643410852714,6458.0
fremont,2023,SCOTCH,288.75,96.25,6458.0
fremont,2023,TEQUILA,7139.8,88.14567901234568,6458.0
fremont,2023,VODKA,42060.08,65.92489028213167,6458.0
fremont,2023,WHISKEY,110852.37,112.31243161094224,6458.0
fremont,2024,BRANDY,682.24,75.80444444444444,6494.0
fremont,2024,COCKTAILS,1869.8999999999999,74.79599999999999,6494.0
fremont,2024,GIN,1039.9,74.27857142857144,6494.0
fremont,2024,LIQUEUR,18755.83,61.293562091503276,6494.0
fremont,2024,RUM,19992.0,71.4,6494.0
fremont,2024,SCHNAPPS,10021.48,78.90929133858268,6494.0
fremont,2024,SCOTCH,157.49,78.745,6494.0
fremont,2024,TEQUILA,11276.710000000001,79.97666666666667,6494.0
fremont,2024,VODKA,46946.4,59.95708812260536,6494.0
fremont,2024,WHISKEY,126971.79,88.72941299790357,6494.0
greene,2022,BRANDY,3554.81,59.246833333333335,8707.0
greene,2022,COCKTAILS,21818.3,96.115859030837,8707.0
greene,2022,GIN,9586.1,105.34175824175824,8707.0
greene,2022,LIQUEUR,40545.49,116.8457925072046,8707.0
greene,2022,RUM,91927.11,162.1289417989418,8707.0
greene,2022,SCHNAPPS,15329.84,69.9992694063927,8707.0
greene,2022,SCOTCH,1826.94,130.49571428571429,8707.0
greene,2022,TEQUILA,23528.94,113.11990384615385,8707.0
greene,2022,VODKA,119241.53,104.32329833770778,8707.0
greene,2022,WHISKEY,306246.86,178.46553613053612,8707.0
greene,2023,BRANDY,4008.13,48.29072289156627,8597.0
greene,2023,COCKTAILS,18282.29,89.1819024390244,8597.0
greene,2023,GIN,11736.39,111.77514285714285,8597.0
greene,2023,LIQUEUR,36712.12,114.36797507788162,8597.0
greene,2023,RUM,123559.7,253.7160164271047,8597.0
greene,2023,SCHNAPPS,18767.73,85.69739726027397,8597.0
greene,2023,SCOTCH,1206.24,150.78,8597.0
greene,2023,TEQUILA,27715.39,146.64227513227513,8597.0
greene,2023,VODKA,137993.98,117.54172061328791,8597.0
greene,2023,WHISKEY,314639.24,184.7558661186142,8597.0
greene,2024,BRANDY,7298.36,80.20175824175824,8662.0
greene,2024,COCKTAILS,16046.17,88.16576923076923,8662.0
greene,2024,GIN,10329.21,132.42576923076922,8662.0
greene,2024,LIQUEUR,44967.54,135.03765765765766,8662.0
greene,2024,RUM,63368.32,133.4069894736842,8662.0
greene,2024,SCHNAPPS,19503.62,84.79834782608695,8662.0
greene,2024,SCOTCH,2150.12,179.17666666666665,8662.0
greene,2024,TEQUILA,26237.75,154.33970588235294,8662.0
greene,2024,VODKA,141208.4,120.27972742759795,8662.0
greene,2024,WHISKEY,349790.13,166.0133507356431,8662.0
grundy,2022,BRANDY,4361.8,92.80425531914894,12379.0
grundy,2022,COCKTAILS,6656.01,79.23821428571429,12379.0
grundy,2022,GIN,3605.51,97.44621621621623,12379.0
grundy,2022,LIQUEUR,17946.8,119.64533333333333,12379.0
grundy,2022,RUM,40756.71,123.50518181818181,12379.0
grundy,2022,SCHNAPPS,10088.02,63.44666666666667,12379.0
grundy,2022,SCOTCH,78.0,78.0,12379.0
grundy,2022,TEQUILA,12055.460000000001,111.62462962962964,12379.0
grundy,2022,VODKA,111210.04,101.46901459854014,12379.0
grundy,2022,WHISKEY,180446.16,139.44834621329213,12379.0
grundy,2023,BRANDY,4213.79,108.04589743589743,12412.0
grundy,2023,COCKTAILS,6542.64,79.78829268292684,12412.0
grundy,2023,GIN,3178.93,127.15719999999999,12412.0
grundy,2023,LIQUEUR,18654.82,103.06530386740332,12412.0
grundy,2023,RUM,45507.84,149.20603278688523,12412.0
grundy,2023,SCHNAPPS,16233.29,84.11031088082902,12412.0
grundy,2023,SCOTCH,45.0,45.0,12412.0
grundy,2023,TEQUILA,12032.3,128.00319148936168,12412.0
grundy,2023,VODKA,130529.12,106.7286345053148,12412.0
grundy,2023,WHISKEY,201245.52,145.09410237923575,12412.0
grundy,2024,BRANDY,5409.38,138.7020512820513,12405.0
grundy,2024,COCKTAILS,4722.63,70.48701492537313,12405.0
grundy,2024,GIN,3748.4,113.5878787878788,12405.0
grundy,2024,LIQUEUR,17919.24,110.6125925925926,12405.0
grundy,2024,RUM,44463.79,154.92609756097562,12405.0
grundy,2024,SCHNAPPS,13564.24,96.88742857142857,12405.0
grundy,2024,SCOTCH,318.78,79.695,12405.0
grundy,2024,TEQUILA,13395.51,150.51134831460675,12405.0
grundy,2024,VODKA,130719.07,107.23467596390485,12405.0
grundy,2024,WHISKEY,254927.37,161.96148030495553,12405.0
guthrie,2022,BRANDY,8751.1,47.56032608695652,10687.0
guthrie,2022,COCKTAILS,18335.65,74.2334008097166,10687.0
guthrie,2022,GIN,7757.48,60.6053125,10687.0
guthrie,2022,LIQUEUR,33360.28,69.93769392033543,10687.0
guthrie,2022,RUM,58767.42,89.58448170731707,10687.0
guthrie,2022,SCHNAPPS,10325.48,40.49207843137255,10687.0
guthrie,2022,SCOTCH,1175.66,69.1564705882353,10687.0
guthrie,2022,TEQUILA,47000.29,145.06262345679013,10687.0
guthrie,2022,VODKA,158037.59,88.19061941964286,10687.0
guthrie,2022,WHISKEY,270688.92,107.58701112877583,10687.0
guthrie,2023,BRANDY,10041.98,53.98913978494623,10763.0
guthrie,2023,COCKTAILS,15699.949999999999,72.35,10763.0
guthrie,2023,GIN,9828.34,55.52734463276836,10763.0
guthrie,2023,LIQUEUR,34128.24,76.17910714285713,10763.0
guthrie,2023,RUM,61490.09,91.367147102526,10763.0
guthrie,2023,SCHNAPPS,12110.23,45.87208333333333,10763.0
guthrie,2023,SCOTCH,1534.59,90.27,10763.0
guthrie,2023,TEQUILA,33679.71,124.27937269372693,10763.0
guthrie,2023,VODKA,162634.56,93.09362335432169,10763.0
guthrie,2023,WHISKEY,314604.18,118.0060690172543,10763.0
guthrie,2024,BRANDY,7922.96,55.02055555555555,10774.0
guthrie,2024,COCKTAILS,14492.74,70.69629268292682,10774.0
guthrie,2024,GIN,12108.32,64.7503743315508,10774.0
guthrie,2024,LIQUEUR,32174.78,73.1245,10774.0
guthrie,2024,RUM,55992.52,80.44902298850575,10774.0
guthrie,2024,SCHNAPPS,14038.16,47.42621621621622,10774.0
guthrie,2024,SCOTCH,1208.16,57.53142857142858,10774.0
guthrie,2024,TEQUILA,46842.47,102.7247149122807,10774.0
guthrie,2024,VODKA,157166.16,83.33306468716862,10774.0
guthrie,2024,WHISKEY,348937.88,118.92906612133606,10774.0
hamilton,2022,BRANDY,62308.34,177.51663817663817,14848.0
hamilton,2022,COCKTAILS,16906.0,67.89558232931726,14848.0
hamilton,2022,GIN,16578.01,78.19816037735848,14848.0
hamilton,2022,LIQUEUR,62771.42,77.59137206427688,14848.0
hamilton,2022,RUM,116192.84,106.01536496350364,14848.0
hamilton,2022,SCHNAPPS,35759.48,57.863236245954695,14848.0
hamilton,2022,SCOTCH,8880.81,125.08183098591549,14848.0
hamilton,2022,TEQUILA,82410.91,139.4431641285956,14848.0
hamilton,2022,VODKA,238259.05,95.6095706260032,14848.0
hamilton,2022,WHISKEY,554527.27,128.27371501272265,14848.0
hamilton,2023,BRANDY,52141.92,181.67916376306619,14848.0
hamilton,2023,COCKTAILS,16774.37,62.35825278810409,14848.0
hamilton,2023,GIN,11872.36,81.8783448275862,14848.0
hamilton,2023,LIQUEUR,50883.54,72.89905444126074,14848.0
hamilton,2023,RUM,110087.93,122.04870288248337,14848.0
hamilton,2023,SCHNAPPS,26827.02,60.01570469798658,14848.0
hamilton,2023,SCOTCH,5663.86,120.50765957446808,14848.0
hamilton,2023,TEQUILA,72670.74,137.37379962192819,14848.0
hamilton,2023,VODKA,258435.08,111.77987889273356,14848.0
hamilton,2023,WHISKEY,490048.02,126.52931061192874,14848.0
hamilton,2024,BRANDY,61304.75,203.6702657807309,14856.0
hamilton,2024,COCKTAILS,18275.91,62.16295918367347,14856.0
hamilton,2024,GIN,13015.58,76.56223529411764,14856.0
hamilton,2024,LIQUEUR,52053.95,78.39450301204819,14856.0
hamilton,2024,RUM,111643.62,122.55062568605928,14856.0
hamilton,2024,SCHNAPPS,36387.44,63.17263888888889,14856.0
hamilton,2024,SCOTCH,5203.76,94.61381818181819,14856.0
hamilton,2024,TEQUILA,63008.73,129.11625,14856.0
hamilton,2024,VODKA,245515.94,100.86932621199671,14856.0
hamilton,2024,WHISKEY,563692.17,125.37637233096086,14856.0
hancock,2022,BRANDY,8419.05,113.77094594594594,10664.0
hancock,2022,COCKTAILS,9394.88,86.19155963302751,10664.0
hancock,2022,GIN,5303.43,86.94147540983607,10664.0
hancock,2022,LIQUEUR,27114.96,83.94724458204334,10664.0
hancock,2022,RUM,75736.32,135.0023529411765,10664.0
hancock,2022,SCHNAPPS,13940.35,69.70175,10664.0
hancock,2022,SCOTCH,260.85,130.425,10664.0
hancock,2022,TEQUILA,20531.89,129.94867088607594,10664.0
hancock,2022,VODKA,138607.8,112.23303643724695,10664.0
hancock,2022,WHISKEY,265080.62,129.56042033235582,10664.0
hancock,2023,BRANDY,7248.44,122.85491525423728,10631.0
hancock,2023,COCKTAILS,9819.26,73.27805970149254,10631.0
hancock,2023,GIN,4738.92,96.71265306122449,10631.0
hancock,2023,LIQUEUR,28531.7,103.37572463768116,10631.0
hancock,2023,RUM,75486.09,167.3749223946785,10631.0
hancock,2023,SCHNAPPS,24389.16,95.64376470588235,10631.0
hancock,2023,SCOTCH,617.27,102.87833333333333,10631.0
hancock,2023,TEQUILA,19990.27,152.59748091603055,10631.0
hancock,2023,VODKA,178786.3,150.4935185185185,10631.0
hancock,2023,WHISKEY,301823.92,156.30446400828586,10631.0
hancock,2024,BRANDY,4264.14,137.55290322580646,10616.0
hancock,2024,COCKTAILS,12211.47,81.40979999999999,10616.0
hancock,2024,GIN,6372.74,124.9556862745098,10616.0
hancock,2024,LIQUEUR,25840.69,124.83425120772947,10616.0
hancock,2024,RUM,65177.19,172.88379310344828,10616.0
hancock,2024,SCHNAPPS,19940.33,91.89092165898619,10616.0
hancock,2024,SCOTCH,224.28,74.76,10616.0
hancock,2024,TEQUILA,20603.52,189.02311926605506,10616.0
hancock,2024,VODKA,140071.85,142.6393584521385,10616.0
hancock,2024,WHISKEY,302712.66,163.62846486486484,10616.0
hardin,2022,BRANDY,56146.1,143.96435897435896,16677.0
hardin,2022,COCKTAILS,45017.45,90.0349,16677.0
hardin,2022,GIN,36943.82,106.77404624277456,16677.0
hardin,2022,LIQUEUR,145133.62,130.98702166064982,16677.0
hardin,2022,RUM,297495.8,161.94654327708218,16677.0
hardin,2022,SCHNAPPS,57463.78,95.61361064891847,16677.0
hardin,2022,SCOTCH,9467.83,152.70693548387098,16677.0
hardin,2022,TEQUILA,121109.84,207.0253675213675,16677.0
hardin,2022,VODKA,508963.66,128.23473418997227,16677.0
hardin,2022,WHISKEY,931326.89,167.1141019199713,16677.0
hardin,2023,BRANDY,42526.58,116.19284153005465,16523.0
hardin,2023,COCKTAILS,41405.54,81.66773175542407,16523.0
hardin,2023,GIN,39334.07,108.65765193370166,16523.0
hardin,2023,LIQUEUR,143440.96,128.9936690647482,16523.0
hardin,2023,RUM,296661.15,168.0799716713881,16523.0
hardin,2023,SCHNAPPS,52530.55,95.68406193078324,16523.0
hardin,2023,SCOTCH,5898.53,115.65745098039216,16523.0
hardin,2023,TEQUILA,127278.81,182.60948350071735,16523.0
hardin,2023,VODKA,537382.73,127.07087491132656,16523.0
hardin,2023,WHISKEY,1021755.5,171.49303457536087,16523.0
hardin,2024,BRANDY,41065.62,96.85287735849057,16464.0
hardin,2024,COCKTAILS,49881.99,80.0673996789727,16464.0
hardin,2024,GIN,43522.8,117.62918918918919,16464.0
hardin,2024,LIQUEUR,148342.28,145.43360784313725,16464.0
hardin,2024,RUM,298441.19,179.8922182037372,16464.0
hardin,2024,SCHNAPPS,58389.74,91.66364207221349,16464.0
hardin,2024,SCOTCH,6388.7,114.08392857142857,16464.0
hardin,2024,TEQUILA,131181.45,173.291215323646,16464.0
hardin,2024,VODKA,546513.8,129.0774208786018,16464.0
hardin,2024,WHISKEY,1035123.49,170.5029632679954,16464.0
harrison,2022,BRANDY,12278.72,45.645799256505576,14635.0
harrison,2022,COCKTAILS,15961.779999999999,28.101725352112673,14635.0
harrison,2022,GIN,7090.34,40.984624277456646,14635.0
harrison,2022,LIQUEUR,44995.23,48.434047362755656,14635.0
harrison,2022,RUM,90849.26,68.98197418375095,14635.0
harrison,2022,SCHNAPPS,30060.56,40.677347767253046,14635.0
harrison,2022,SCOTCH,4729.71,69.55455882352942,14635.0
harrison,2022,TEQUILA,38226.33,64.03070351758794,14635.0
harrison,2022,VODKA,148417.49,62.64984803714647,14635.0
harrison,2022,WHISKEY,380033.7,88.62726212686567,14635.0
harrison,2023,BRANDY,13677.3,46.68020477815699,14638.0
harrison,2023,COCKTAILS,13464.23,31.98154394299287,14638.0
harrison,2023,GIN,7293.08,34.89511961722488,14638.0
harrison,2023,LIQUEUR,51560.68,56.41212253829322,14638.0
harrison,2023,RUM,90692.29,69.28364400305577,14638.0
harrison,2023,SCHNAPPS,39651.89,51.69737940026076,14638.0
harrison,2023,SCOTCH,6050.46,90.30537313432836,14638.0
harrison,2023,TEQUILA,40963.11,62.25396656534954,14638.0
harrison,2023,VODKA,167111.47,65.07455996884735,14638.0
harrison,2023,WHISKEY,413115.07,89.34149437716263,14638.0
harrison,2024,BRANDY,11722.59,45.43639534883721,14626.0
harrison,2024,COCKTAILS,15722.57,33.59523504273504,14626.0
harrison,2024,GIN,6141.3,39.62129032258065,14626.0
harrison,2024,LIQUEUR,43457.07,54.05108208955224,14626.0
harrison,2024,RUM,80896.04,75.32219739292364,14626.0
harrison,2024,SCHNAPPS,39376.36,57.736598240469206,14626.0
harrison,2024,SCOTCH,3114.52,84.17621621621622,14626.0
harrison,2024,TEQUILA,42249.26,66.42965408805031,14626.0
harrison,2024,VODKA,168091.9,68.35782838552257,14626.0
harrison,2024,WHISKEY,416843.03,93.84129446195408,14626.0
henry,2022,BRANDY,50792.2,169.30733333333333,26592.0
henry,2022,COCKTAILS,42606.59,86.59876016260162,26592.0
henry,2022,GIN,24211.7,133.76629834254143,26592.0
henry,2022,LIQUEUR,87187.35,139.49976,26592.0
henry,2022,RUM,189912.17,180.01153554502372,26592.0
henry,2022,SCHNAPPS,56278.06,110.78358267716536,26592.0
henry,2022,SCOTCH,4597.55,83.59181818181818,26592.0
henry,2022,TEQUILA,83567.93,163.21861328125,26592.0
henry,2022,VODKA,338355.1,137.76673452768728,26592.0
henry,2022,WHISKEY,705307.71,188.534538893344,26592.0
henry,2023,BRANDY,46168.28,161.42755244755244,25790.0
henry,2023,COCKTAILS,46587.79,81.02224347826088,25790.0
henry,2023,GIN,21358.7,135.18164556962026,25790.0
henry,2023,LIQUEUR,84455.8,124.93461538461538,25790.0
henry,2023,RUM,173923.31,189.45894335511983,25790.0
henry,2023,SCHNAPPS,60225.03,106.40464664310954,25790.0
henry,2023,SCOTCH,3693.55,55.96287878787879,25790.0
henry,2023,TEQUILA,78906.24,173.04000000000002,25790.0
henry,2023,VODKA,345856.04,144.22687239366138,25790.0
henry,2023,WHISKEY,721423.79,189.25073189926547,25790.0
henry,2024,BRANDY,44331.02,160.0397833935018,25616.0
henry,2024,COCKTAILS,49914.65,95.43910133843212,25616.0
henry,2024,GIN,20677.73,136.93860927152318,25616.0
henry,2024,LIQUEUR,83341.39,139.60031825795645,25616.0
henry,2024,RUM,165615.28,194.38413145539906,25616.0
henry,2024,SCHNAPPS,54021.92,107.1863492063492,25616.0
henry,2024,SCOTCH,5103.05,64.59556962025317,25616.0
henry,2024,TEQUILA,98445.56999999999,191.52834630350193,25616.0
henry,2024,VODKA,352973.61,146.8887265917603,25616.0
henry,2024,WHISKEY,748503.17,201.31876546530393,25616.0
howard,2022,BRANDY,34812.48,88.35654822335026,3163.0
howard,2022,COCKTAILS,19418.0,78.29838709677419,3163.0
