FIPS,County,City,Year,Estimate,Primary Point
1957720,Benton,Norway,July 01 2022,466,POINT (-91.9226667 41.9022211)
1956325,Henry,New London,July 01 2018,1846,POINT (-91.4011156 40.9231717)
1977565,Union,Thayer,July 01 2023,48,POINT (-94.0497355 41.0289671)
1900505,Dallas,Adel,July 01 2013,3984,POINT (-94.0135968 41.6121709)
1981975,Emmet,Wallingford,July 01 2021,162,POINT (-94.7924275 43.3201552)
1999990,Calhoun,Balance of Calhoun County,July 01 2012,2739,
1950970,Monroe,Melrose,July 01 2021,111,POINT (-93.0508038 40.9790245)
1964425,Linn,Prairieburg,July 01 2016,186,POINT (-91.4258359 42.2377349)
1980580,Cerro Gordo,Ventura,July 01 2012,713,POINT (-93.4621042 43.1283345)
1972345,Story,Sheldahl (pt.),July 01 2016,153,POINT (-93.6967164 41.8642901)
1927255,Marshall,Ferguson,July 01 2015,126,POINT (-92.8630313 41.9385801)
1916050,Guthrie,Coon Rapids (pt.),July 01 2021,0,POINT (-94.6784541 41.8747687)
1904105,Palo Alto,Ayrshire,July 01 2019,134,POINT (-94.8335229 43.0395515)
1904645,Webster,Barnum,July 01 2016,186,POINT (-94.365698 42.5062002)
1930630,Story,Gilbert,July 01 2017,1140,POINT (-93.6462341 42.1072488)
1922305,Franklin,Dows (pt.),July 01 2023,44,POINT (-93.5012304 42.6592854)
1999990,Jones,Balance of Jones County,July 01 2012,8611,
1987690,Dubuque,Zwingle (pt.),July 01 2011,64,POINT (-90.6874539 42.2971718)
1901315,Butler,Allison,April 01 2020,966,POINT (-92.7957606 42.7517481)
1953895,Webster,Moorland,July 01 2013,163,POINT (-94.2954106 42.4413943)
1965010,Howard,Protivin (pt.),July 01 2014,256,POINT (-92.0891446 43.2164283)
1948900,Worth,Manly,July 01 2023,1236,POINT (-93.2009752 43.2880706)
1963975,Pocahontas,Pocahontas,July 01 2017,1689,POINT (-94.6661298 42.7371357)
1937155,Delaware,Hopkinton,July 01 2015,612,POINT (-91.248661 42.3431218)
1909100,Hardin,Buckeye,April 01 2020,86,POINT (-93.3758285 42.419473)
1905680,Wright,Belmond,April 01 2010,2376,POINT (-93.6084501 42.8465738)
1969960,Jackson,St. Donatus,July 01 2022,123,POINT (-90.5420029 42.3622991)
1964470,Jasper,Prairie City,July 01 2023,1719,POINT (-93.2391586 41.5952729)
1948180,Madison,Macksburg,July 01 2015,114,POINT (-94.1850673 41.2146954)
1924690,Clayton,Elkader,July 01 2021,1210,POINT (-91.4023462 42.8571273)
1926940,Webster,Farnhamville (pt.),July 01 2011,0,POINT (-94.407793 42.2767837)
1915825,Grundy,Conrad,April 01 2010,1108,POINT (-92.8741297 42.2233803)
1951420,Cerro Gordo,Meservey,July 01 2013,250,POINT (-93.4733851 42.9156435)
1949890,Warren,Martensdale,July 01 2013,462,POINT (-93.738629 41.3737757)
1905365,Taylor,Bedford,July 01 2023,1500,POINT (-94.7240366 40.6711504)
1960915,Jefferson,Packwood,July 01 2014,217,POINT (-92.0824761 41.1327254)
1941385,Plymouth,Kingsley,July 01 2013,1406,POINT (-95.9679007 42.5864657)
1999990,Jackson,Balance of Jackson County,July 01 2017,7923,
1931980,Greene,Grand Junction,July 01 2022,718,POINT (-94.2370224 42.032965)
1961320,Guthrie,Panora,April 01 2010,1124,POINT (-94.3637004 41.6910202)
1908605,Hancock,Britt,July 01 2021,2021,POINT (-93.8031592 43.0974978)
1917490,Union,Cromwell,July 01 2012,108,POINT (-94.4617367 41.0403126)
1968385,Monona,Rodney,July 01 2021,42,POINT (-95.9507042 42.2047575)
1919630,Delaware,Delaware,July 01 2019,151,POINT (-91.339042 42.4712845)
1965010,Chickasaw,Protivin (pt.),July 01 2018,20,POINT (-92.0891446 43.2164283)
1999990,Adair,Balance of Adair County,July 01 2015,2763,
1906040,Boone,Berkley,July 01 2019,33,POINT (-94.113648 41.9464164)
1903295,Osceola,Ashton,July 01 2011,446,POINT (-95.7924931 43.308844)
1947370,Kossuth,Lu Verne (pt.),July 01 2016,217,POINT (-94.0836262 42.9092283)
1916950,Plymouth,Craig,July 01 2013,92,POINT (-96.3095738 42.8955639)
1913215,Wapello,Chillicothe,July 01 2014,97,POINT (-92.5303282 41.0860115)
1999990,Dickinson,Balance of Dickinson County,July 01 2021,4301,
1923430,Delaware,Earlville,July 01 2016,785,POINT (-91.2701068 42.4827545)
1999990,Hardin,Balance of Hardin County,July 01 2019,4453,
1947370,Humboldt,Lu Verne (pt.),July 01 2012,36,POINT (-94.0836262 42.9092283)
1936480,Plymouth,Hinton,July 01 2024,959,POINT (-96.2974754 42.6212975)
1999990,Greene,Balance of Greene County,July 01 2011,2627,
1907210,Humboldt,Bode,July 01 2023,302,POINT (-94.2862417 42.868027)
1919630,Delaware,Delaware,July 01 2011,158,POINT (-91.339042 42.4712845)
1974370,Winneshiek,Spillville,July 01 2022,377,POINT (-91.9520776 43.2031266)
1922305,Franklin,Dows (pt.),July 01 2016,73,POINT (-93.5012304 42.6592854)
1981345,Clayton,Volga,July 01 2016,199,POINT (-91.5422736 42.8026667)
1974910,Hamilton,Stanhope,July 01 2014,414,POINT (-93.7960023 42.2889306)
1974685,Warren,Spring Hill,July 01 2018,65,POINT (-93.6498879 41.4121875)
1973290,Sioux,Sioux Center,July 01 2023,8579,POINT (-96.1707089 43.0746484)
1913755,Butler,Clarksville,July 01 2021,1258,POINT (-92.6680076 42.7799869)
1907075,Muscatine,Blue Grass (pt.),July 01 2011,16,POINT (-90.7648763 41.5095767)
1964650,O'Brien,Primghar,April 01 2020,896,POINT (-95.6209034 43.0863786)
1942690,Sac,Lake View,July 01 2024,1120,POINT (-95.0407782 42.3046918)
1932745,Floyd,Greene (pt.),July 01 2022,0,POINT (-92.8043393 42.8969089)
1973605,Woodbury,Sloan,July 01 2012,975,POINT (-96.2257127 42.2324178)
1914655,Tama,Clutier,July 01 2013,211,POINT (-92.4036082 42.0793295)
1901135,Kossuth,Algona,July 01 2019,5397,POINT (-94.2301199 43.0743166)
1931530,Wright,Goldfield,July 01 2013,620,POINT (-93.918191 42.7356412)
1999990,Adams,Balance of Adams County,July 01 2022,1797,
1922935,Dubuque,Durango,July 01 2013,24,POINT (-90.7743258 42.5610615)
1955110,Muscatine,Muscatine,April 01 2020,23797,POINT (-91.0680884 41.4194742)
1999990,Clayton,Balance of Clayton County,April 01 2010,8293,
1974820,Mitchell,Stacyville,July 01 2015,473,POINT (-92.7839772 43.4390311)
1922395,Dubuque,Dubuque,July 01 2024,58987,POINT (-90.7066112 42.5006649)
1971310,Greene,Scranton,July 01 2012,545,POINT (-94.5490547 42.0190882)
1903610,Sac,Auburn,July 01 2014,314,POINT (-94.8777258 42.2495688)
1900730,Washington,Ainsworth,July 01 2024,511,POINT (-91.5545142 41.2900827)
1939900,Calhoun,Jolley,April 01 2020,28,POINT (-94.7182601 42.4794481)
1941295,Audubon,Kimballton,July 01 2016,288,POINT (-95.0748694 41.6271029)
1953760,Lee,Montrose,July 01 2012,816,POINT (-91.4165412 40.526117)
1963750,Marion,Pleasantville,July 01 2013,1671,POINT (-93.272777 41.3864748)
1948540,Poweshiek,Malcom,July 01 2021,266,POINT (-92.5574629 41.7075959)
1902350,Woodbury,Anthon,July 01 2024,534,POINT (-95.8656328 42.3881341)
1907660,Dallas,Bouton,July 01 2016,124,POINT (-94.0105732 41.8511411)
1957360,Johnson,North Liberty,July 01 2022,21157,POINT (-91.610653 41.7439981)
1971940,Union,Shannon City (pt.),July 01 2017,65,POINT (-94.2638596 40.8992002)
1906985,Taylor,Blockton,July 01 2021,124,POINT (-94.4779281 40.6168175)
1939855,Worth,Joice,July 01 2012,215,POINT (-93.4581067 43.3647892)
1933105,Poweshiek,Grinnell,July 01 2019,9116,POINT (-92.7244148 41.7372767)
1948720,Mills,Malvern,April 01 2020,1046,POINT (-95.5856662 41.0075619)
1919630,Delaware,Delaware,July 01 2017,152,POINT (-91.339042 42.4712845)
1999990,Des Moines,Balance of Des Moines County,July 01 2017,8677,
1976440,Dickinson,Superior,July 01 2021,132,POINT (-94.946743 43.433689)
1969780,Marshall,St. Anthony,July 01 2018,100,POINT (-93.1977757 42.123908)
1984450,Dickinson,West Okoboji,July 01 2011,300,POINT (-95.163113 43.348994)
1956055,Benton,Newhall,July 01 2017,865,POINT (-91.9673411 41.9933287)
1930675,Black Hawk,Gilbertville,July 01 2015,751,POINT (-92.2141932 42.4189896)
1921405,Grundy,Dike,July 01 2017,1285,POINT (-92.6255847 42.4641335)
1970590,Warren,Sandyville,July 01 2017,51,POINT (-93.3863323 41.3707702)
1968025,Cerro Gordo,Rock Falls,July 01 2016,148,POINT (-93.0871547 43.2069876)
1907840,Sioux,Boyden,July 01 2012,708,POINT (-96.0030629 43.1889502)
1962760,Woodbury,Pierson,July 01 2014,361,POINT (-95.8652766 42.5428025)
1999990,Carroll,Balance of Carroll County,July 01 2013,4397,
1901180,Polk,Alleman,July 01 2023,434,POINT (-93.6094604 41.8158459)
1978285,Cedar,Tipton,July 01 2014,3183,POINT (-91.1283723 41.7697904)
1931665,Clinton,Goose Lake,July 01 2012,234,POINT (-90.3817617 41.9678833)
1948675,Ringgold,Maloy,July 01 2019,28,POINT (-94.4119202 40.6731797)
1911215,Pottawattamie,Carter Lake,April 01 2020,3791,POINT (-95.9169331 41.2884608)
1942600,Dickinson,Lake Park,July 01 2013,1123,POINT (-95.325247 43.4477627)
1934635,Osceola,Harris,April 01 2020,151,POINT (-95.4370934 43.4435137)
1950935,Marion,Melcher-Dallas,July 01 2022,1177,POINT (-93.2411492 41.2274271)
1946425,Scott,Long Grove,July 01 2011,815,POINT (-90.5802816 41.692241)
1904960,Guthrie,Bayard,July 01 2019,451,POINT (-94.5577535 41.8519564)
1956505,Jasper,Newton,July 01 2014,15223,POINT (-93.0404672 41.6965281)
1917265,Union,Creston,April 01 2020,7536,POINT (-94.3650388 41.0597298)
1986610,Cass,Wiota,July 01 2013,113,POINT (-94.8874747 41.4010236)
1985845,Iowa,Williamsburg,July 01 2016,3146,POINT (-92.0098017 41.6679743)
1984945,Clinton,Wheatland,July 01 2023,765,POINT (-90.8378722 41.8328916)
1952905,Mitchell,Mitchell,July 01 2024,118,POINT (-92.8708732 43.320421)
1936840,Ida,Holstein,July 01 2016,1381,POINT (-95.5428563 42.4869415)
1917130,Washington,Crawfordsville,July 01 2015,269,POINT (-91.5366275 41.2139194)
1921405,Grundy,Dike,July 01 2011,1228,POINT (-92.6255847 42.4641335)
1950790,Des Moines,Mediapolis,July 01 2014,1544,POINT (-91.1637445 41.0078886)
1934680,Warren,Hartford,July 01 2011,771,POINT (-93.4052141 41.4577051)
1969240,Polk,Runnells,July 01 2024,467,POINT (-93.3603967 41.5140555)
1925725,Dubuque,Epworth,July 01 2017,1943,POINT (-90.9309156 42.4474634)
1913485,Webster,Clare,July 01 2021,135,POINT (-94.3446885 42.587455)
1985260,Kossuth,Whittemore,July 01 2017,483,POINT (-94.4250537 43.0633908)
1954840,Linn,Mount Vernon,July 01 2022,4542,POINT (-91.4243495 41.9229756)
1944220,Tama,Le Grand (pt.),July 01 2013,0,POINT (-92.7749753 42.0066925)
1912990,Tama,Chelsea,July 01 2024,207,POINT (-92.3945142 41.9204989)
1926445,Jefferson,Fairfield,July 01 2021,9510,POINT (-91.9672596 41.0070611)
1969195,Floyd,Rudd,July 01 2021,350,POINT (-92.9045921 43.1275228)
1938280,Warren,Indianola,July 01 2015,15459,POINT (-93.5658922 41.3623795)
1915645,Muscatine,Conesville,July 01 2014,428,POINT (-91.3485847 41.3796772)
1940665,Worth,Kensett,April 01 2020,257,POINT (-93.2106319 43.3534357)
1925725,Dubuque,Epworth,July 01 2018,1952,POINT (-90.9309156 42.4474634)
1936885,Dubuque,Holy Cross,July 01 2024,348,POINT (-90.996183 42.6010877)
1999990,Adams,Balance of Adams County,July 01 2019,1799,
1999990,Plymouth,Balance of Plymouth County,July 01 2012,8279,
1914475,Wayne,Clio,July 01 2017,74,POINT (-93.4513925 40.6359742)
1952275,Wayne,Millerton,April 01 2010,45,POINT (-93.3057058 40.8493458)
1967125,Calhoun,Rinard,July 01 2018,49,POINT (-94.4849296 42.3396126)
1934995,Mills,Hastings,April 01 2010,152,POINT (-95.4948278 41.0250884)
1985710,Carroll,Willey,July 01 2021,74,POINT (-94.8223651 41.9787458)
1906850,Wapello,Blakesburg,July 01 2012,293,POINT (-92.6348019 40.9619732)
1913485,Webster,Clare,July 01 2011,145,POINT (-94.3446885 42.587455)
1952230,Iowa,Millersburg,July 01 2023,135,POINT (-92.1591639 41.5731722)
1934185,Worth,Hanlontown,July 01 2016,224,POINT (-93.3788839 43.2809013)
1929055,Louisa,Fredonia,July 01 2013,240,POINT (-91.3393851 41.284514)
1949305,Floyd,Marble Rock,April 01 2010,307,POINT (-92.8683374 42.9647201)
1944670,Lyon,Lester,July 01 2022,306,POINT (-96.3314371 43.4402995)
1939225,Guthrie,Jamaica,July 01 2023,196,POINT (-94.3069709 41.8452279)
1929955,Hancock,Garner,July 01 2016,3072,POINT (-93.6032978 43.0995359)
1926310,Appanoose,Exline,July 01 2021,159,POINT (-92.8431396 40.649046)
1999990,Sac,Balance of Sac County,July 01 2013,3048,
1966405,Plymouth,Remsen,July 01 2015,1635,POINT (-95.9724007 42.8148253)
1909280,Winnebago,Buffalo Center,April 01 2010,905,POINT (-93.9428112 43.3893894)
1972345,Story,Sheldahl (pt.),July 01 2012,156,POINT (-93.6967164 41.8642901)
1932745,Floyd,Greene (pt.),July 01 2017,0,POINT (-92.8043393 42.8969089)
1967215,Greene,Rippey,July 01 2019,273,POINT (-94.2007998 41.9342117)
1966000,Ringgold,Redding,July 01 2012,80,POINT (-94.3862876 40.6068297)
1953490,Poweshiek,Montezuma,July 01 2018,1412,POINT (-92.5273821 41.5833762)
1941610,Crawford,Kiron,July 01 2019,266,POINT (-95.3272682 42.1941298)
1962985,Humboldt,Pioneer,July 01 2018,22,POINT (-94.3908921 42.6535255)
1979950,Dallas,Urbandale (pt.),July 01 2015,9256,POINT (-93.7813726 41.6390015)
1939585,Black Hawk,Jesup (pt.),July 01 2023,198,POINT (-92.0659027 42.4744701)
1902485,Carroll,Arcadia,July 01 2016,474,POINT (-95.0431916 42.0861975)
1912495,Linn,Central City,July 01 2016,1274,POINT (-91.5244676 42.2037451)
1961770,Iowa,Parnell,April 01 2020,194,POINT (-92.0045582 41.583661)
1964110,Franklin,Popejoy,July 01 2014,78,POINT (-93.4278229 42.5938807)
1999990,Adair,Balance of Adair County,July 01 2019,2729,
1914115,Cherokee,Cleghorn,July 01 2016,222,POINT (-95.7126506 42.812537)
1914160,Marshall,Clemons,July 01 2017,147,POINT (-93.158508 42.1138981)
1965955,Jasper,Reasnor,July 01 2019,155,POINT (-93.0229143 41.5788538)
1960645,Johnson,Oxford,July 01 2017,809,POINT (-91.7912597 41.7226966)
1933195,Grundy,Grundy Center,July 01 2013,2699,POINT (-92.7743996 42.3637582)
1950160,Cerro Gordo,Mason City,July 01 2023,26954,POINT (-93.1998074 43.1487201)
1999990,Adams,Balance of Adams County,July 01 2018,1820,
1967440,Washington,Riverside,April 01 2020,1060,POINT (-91.536553 41.4981029)
1926310,Appanoose,Exline,July 01 2012,158,POINT (-92.8431396 40.649046)
1999990,Marion,Balance of Marion County,July 01 2017,11854,
1919180,Webster,Dayton,April 01 2020,772,POINT (-94.0711394 42.262259)
1955065,Clarke,Murray,April 01 2010,756,POINT (-93.9488848 41.0413552)
1980445,Dallas,Van Meter,July 01 2017,1132,POINT (-93.942715 41.5203654)
1943905,Woodbury,Lawton,July 01 2021,934,POINT (-96.1851089 42.4769168)
1980175,Jasper,Valeria,July 01 2018,59,POINT (-93.3255658 41.7297895)
1958080,Pottawattamie,Oakland,July 01 2023,1519,POINT (-95.3967245 41.3077729)
1932745,Floyd,Greene (pt.),July 01 2018,0,POINT (-92.8043393 42.8969089)
1974910,Hamilton,Stanhope,April 01 2020,364,POINT (-93.7960023 42.2889306)
1999990,Winneshiek,Balance of Winneshiek County,July 01 2018,9562,
1957135,Clayton,North Buena Vista,July 01 2023,107,POINT (-90.9585058 42.677621)
1948585,Palo Alto,Mallard,July 01 2023,254,POINT (-94.6831596 42.9393896)
1973920,Calhoun,Somers,July 01 2021,126,POINT (-94.4309564 42.3787135)
1948990,Calhoun,Manson,July 01 2017,1592,POINT (-94.5401543 42.5283851)
1976035,Jasper,Sully,July 01 2023,888,POINT (-92.8468343 41.5780013)
1915465,Floyd,Colwell,July 01 2015,71,POINT (-92.5910417 43.1577091)
1961860,Madison,Patterson,July 01 2024,176,POINT (-93.8771716 41.3484882)
1921540,Scott,Dixon,July 01 2012,247,POINT (-90.7823709 41.742124)
1910585,Adams,Carbon,July 01 2014,33,POINT (-94.8240034 41.0496609)
1979410,Appanoose,Udell,July 01 2012,46,POINT (-92.7426983 40.7801811)
1922845,Black Hawk,Dunkerton,July 01 2021,832,POINT (-92.161378 42.5673881)
1969960,Jackson,St. Donatus,July 01 2012,136,POINT (-90.5420029 42.3622991)
1924735,Polk,Elkhart,July 01 2019,918,POINT (-93.5242476 41.7922878)
1938010,Ida,Ida Grove,July 01 2013,2134,POINT (-95.4731796 42.343883)
1979770,Johnson,University Heights,April 01 2020,1228,POINT (-91.5588548 41.6550607)
1925365,Linn,Ely,July 01 2023,2341,POINT (-91.5850379 41.8753461)
1939585,Black Hawk,Jesup (pt.),July 01 2021,194,POINT (-92.0659027 42.4744701)
1983775,Washington,West Chester,July 01 2016,148,POINT (-91.8169476 41.3400387)
1922755,Webster,Duncombe,July 01 2023,372,POINT (-93.9962117 42.4694866)
1919360,Decatur,Decatur City,July 01 2014,187,POINT (-93.8327285 40.7423389)
1905590,Benton,Belle Plaine,July 01 2024,2335,POINT (-92.2753004 41.8952524)
1908560,Butler,Bristow,July 01 2018,152,POINT (-92.9079267 42.7738236)
1933420,Guthrie,Guthrie Center,July 01 2018,1501,POINT (-94.4989474 41.6781243)
1916140,Henry,Coppock (pt.),July 01 2024,3800,POINT (-91.7150539 41.163535)
1955560,Pottawattamie,Neola,July 01 2014,856,POINT (-95.6173698 41.4515149)
1944265,Webster,Lehigh,July 01 2016,402,POINT (-94.0534845 42.3574683)
1929010,Bremer,Frederika,April 01 2010,183,POINT (-92.3061682 42.883407)
1908425,Adair,Bridgewater,April 01 2010,182,POINT (-94.6689384 41.2470992)
1929685,Clayton,Garber,July 01 2013,86,POINT (-91.2618173 42.744429)
1916725,Louisa,Cotter,July 01 2015,47,POINT (-91.4658078 41.2939949)
1975450,Muscatine,Stockton,July 01 2015,194,POINT (-90.8564268 41.5908278)
1928425,Winneshiek,Fort Atkinson,July 01 2019,320,POINT (-91.9347752 43.144115)
1943590,Franklin,Latimer,July 01 2024,477,POINT (-93.3655999 42.762884)
1931035,Tama,Gladbrook,July 01 2012,925,POINT (-92.7150959 42.1860667)
1952860,Harrison,Missouri Valley,July 01 2023,2650,POINT (-95.9027827 41.5573821)
1933060,Polk,Grimes (pt.),July 01 2022,16355,POINT (-93.7945972 41.6775439)
1973335,Woodbury,Sioux City (pt.),July 01 2016,82664,POINT (-96.3901359 42.4958196)
1961905,O'Brien,Paullina,July 01 2014,1018,POINT (-95.6840248 42.9796318)
1982965,Henry,Wayland,July 01 2022,9190,POINT (-91.659088 41.148462)
1938820,Sioux,Ireton,July 01 2018,604,POINT (-96.3217494 42.974898)
1949350,Cherokee,Marcus,July 01 2011,1109,POINT (-95.8068149 42.8223959)
1975630,Buena Vista,Storm Lake,July 01 2017,10572,POINT (-95.1970008 42.6431467)
1974955,Buchanan,Stanley (pt.),July 01 2014,119,POINT (-91.8123104 42.6416487)
1913980,Ringgold,Clearfield (pt.),July 01 2012,6,POINT (-94.4825546 40.8025441)
1902800,Union,Arispe,July 01 2014,100,POINT (-94.2191509 40.9480308)
1953985,Monroe,Moravia (pt.),July 01 2022,2,POINT (-92.8191273 40.8918338)
1904825,Jefferson,Batavia,July 01 2023,430,POINT (-92.1673927 40.9951023)
1956055,Benton,Newhall,April 01 2020,876,POINT (-91.9673411 41.9933287)
1931530,Wright,Goldfield,July 01 2012,621,POINT (-93.918191 42.7356412)
1965370,Hardin,Radcliffe,July 01 2015,539,POINT (-93.4343108 42.3177101)
1934860,Marion,Harvey,July 01 2011,236,POINT (-92.922688 41.3179424)
1999990,Dickinson,Balance of Dickinson County,July 01 2014,4100,
1911395,Adair,Casey (pt.),April 01 2020,19,POINT (-94.5212707 41.5074602)
1934770,Poweshiek,Hartwick,July 01 2013,84,POINT (-92.3453557 41.7861465)
1999990,Guthrie,Balance of Guthrie County,July 01 2013,5157,
1912630,Dubuque,Centralia,July 01 2023,118,POINT (-90.8365993 42.4724003)
1914160,Marshall,Clemons,April 01 2020,140,POINT (-93.158508 42.1138981)
1903745,Cherokee,Aurelia,July 01 2021,956,POINT (-95.4368477 42.7130665)
1964065,Calhoun,Pomeroy,July 01 2011,661,POINT (-94.6778218 42.5519497)
1963345,Appanoose,Plano,July 01 2014,69,POINT (-93.0469452 40.7554226)
1919135,Dallas,Dawson,July 01 2013,137,POINT (-94.2203279 41.8430917)
1976890,Johnson,Swisher,July 01 2014,928,POINT (-91.6938947 41.8441956)
1966855,Crawford,Ricketts,July 01 2013,147,POINT (-95.5749041 42.1280902)
1933240,Emmet,Gruver,July 01 2017,85,POINT (-94.703558 43.3931285)
1930630,Story,Gilbert,July 01 2022,1258,POINT (-93.6462341 42.1072488)
1917130,Washington,Crawfordsville,July 01 2014,268,POINT (-91.5366275 41.2139194)
1945255,Tama,Lincoln,July 01 2022,118,POINT (-92.6913872 42.2634642)
1921225,Dallas,Dexter,July 01 2016,591,POINT (-94.2276214 41.5153845)
1972300,Shelby,Shelby (pt.),July 01 2023,719,POINT (-95.4505587 41.5066731)
1982740,Allamakee,Waukon,July 01 2022,3781,POINT (-91.4781367 43.2683975)
1936705,Grundy,Holland,July 01 2014,276,POINT (-92.7988148 42.3999555)
1950790,Des Moines,Mediapolis,July 01 2022,1648,POINT (-91.1637445 41.0078886)
1963975,Pocahontas,Pocahontas,July 01 2011,1756,POINT (-94.6661298 42.7371357)
1930000,Benton,Garrison,July 01 2022,346,POINT (-92.1431601 42.1440125)
1943365,Black Hawk,La Porte City,July 01 2017,2272,POINT (-92.1911991 42.3137209)
1999990,Plymouth,Balance of Plymouth County,July 01 2018,8368,
1910765,Polk,Carlisle (pt.),July 01 2017,98,POINT (-93.4877345 41.511846)
1950160,Cerro Gordo,Mason City,July 01 2018,27093,POINT (-93.1998074 43.1487201)
1999990,Scott,Balance of Scott County,July 01 2013,15470,
1970050,Fayette,St. Lucas,July 01 2012,142,POINT (-91.9341797 43.0666937)
1924825,Clayton,Elkport,April 01 2020,29,POINT (-91.2749402 42.7415739)
1969240,Polk,Runnells,April 01 2020,457,POINT (-93.3603967 41.5140555)
1903655,Audubon,Audubon,July 01 2015,1994,POINT (-94.9285729 41.7183297)
1952050,Jackson,Miles,July 01 2019,437,POINT (-90.3150838 42.048783)
