county,date,alcohol_type,sum_sale_dollars,avg_sale_dollars
franklin,2024,RUM,46578.72,150.25393548387098
franklin,2024,SCHNAPPS,10699.77,86.99000000000001
franklin,2024,SCOTCH,888.49,111.06125
franklin,2024,TEQUILA,57173.61,218.2198854961832
franklin,2024,VODKA,113484.75,118.83219895287958
franklin,2024,WHISKEY,265062.25,160.449303874092
fremont,2022,BRANDY,1009.98,168.33
fremont,2022,COCKTAILS,1701.1599999999999,77.32545454545453
fremont,2022,GIN,1161.3,145.1625
fremont,2022,LIQUEUR,11296.53,78.99671328671329
fremont,2022,RUM,11420.65,77.69149659863945
fremont,2022,SCHNAPPS,8974.35,76.05381355932204
fremont,2022,SCOTCH,649.13,162.2825
fremont,2022,TEQUILA,5034.1900000000005,94.98471698113208
fremont,2022,VODKA,34101.1,70.8962577962578
fremont,2022,WHISKEY,92511.26,126.90159122085048
fremont,2023,BRANDY,772.55,85.83888888888889
fremont,2023,COCKTAILS,2118.36,88.265
fremont,2023,GIN,824.51,82.451
fremont,2023,LIQUEUR,16338.470000000001,71.3470305676856
fremont,2023,RUM,15769.19,75.45066985645933
fremont,2023,SCHNAPPS,9284.960000000001,71.97643410852714
fremont,2023,SCOTCH,288.75,96.25
fremont,2023,TEQUILA,7139.8,88.14567901234568
fremont,2023,VODKA,42060.08,65.92489028213167
fremont,2023,WHISKEY,110852.37,112.31243161094224
fremont,2024,BRANDY,682.24,75.80444444444444
fremont,2024,COCKTAILS,1869.8999999999999,74.79599999999999
fremont,2024,GIN,1039.9,74.27857142857144
fremont,2024,LIQUEUR,18755.83,61.293562091503276
fremont,2024,RUM,19992.0,71.4
fremont,2024,SCHNAPPS,10021.48,78.90929133858268
fremont,2024,SCOTCH,157.49,78.745
fremont,2024,TEQUILA,11276.710000000001,79.97666666666667
fremont,2024,VODKA,46946.4,59.95708812260536
fremont,2024,WHISKEY,126971.79,88.72941299790357
greene,2022,BRANDY,3554.81,59.246833333333335
greene,2022,COCKTAILS,21818.3,96.115859030837
greene,2022,GIN,9586.1,105.34175824175824
greene,2022,LIQUEUR,40545.49,116.8457925072046
greene,2022,RUM,91927.11,162.1289417989418
greene,2022,SCHNAPPS,15329.84,69.9992694063927
greene,2022,SCOTCH,1826.94,130.49571428571429
greene,2022,TEQUILA,23528.94,113.11990384615385
greene,2022,VODKA,119241.53,104.32329833770778
greene,2022,WHISKEY,306246.86,178.46553613053612
greene,2023,BRANDY,4008.13,48.29072289156627
greene,2023,COCKTAILS,18282.29,89.1819024390244
greene,2023,GIN,11736.39,111.77514285714285
greene,2023,LIQUEUR,36712.12,114.36797507788162
greene,2023,RUM,123559.7,253.7160164271047
greene,2023,SCHNAPPS,18767.73,85.69739726027397
greene,2023,SCOTCH,1206.24,150.78
greene,2023,TEQUILA,27715.39,146.64227513227513
greene,2023,VODKA,137993.98,117.54172061328791
greene,2023,WHISKEY,314639.24,184.7558661186142
greene,2024,BRANDY,7298.36,80.20175824175824
greene,2024,COCKTAILS,16046.17,88.16576923076923
greene,2024,GIN,10329.21,132.42576923076922
greene,2024,LIQUEUR,44967.54,135.03765765765766
greene,2024,RUM,63368.32,133.4069894736842
greene,2024,SCHNAPPS,19503.62,84.79834782608695
greene,2024,SCOTCH,2150.12,179.17666666666665
greene,2024,TEQUILA,26237.75,154.33970588235294
greene,2024,VODKA,141208.4,120.27972742759795
greene,2024,WHISKEY,349790.13,166.0133507356431
grundy,2022,BRANDY,4361.8,92.80425531914894
grundy,2022,COCKTAILS,6656.01,79.23821428571429
grundy,2022,GIN,3605.51,97.44621621621623
grundy,2022,LIQUEUR,17946.8,119.64533333333333
grundy,2022,RUM,40756.71,123.50518181818181
grundy,2022,SCHNAPPS,10088.02,63.44666666666667
grundy,2022,SCOTCH,78.0,78.0
grundy,2022,TEQUILA,12055.460000000001,111.62462962962964
grundy,2022,VODKA,111210.04,101.46901459854014
grundy,2022,WHISKEY,180446.16,139.44834621329213
grundy,2023,BRANDY,4213.79,108.04589743589743
grundy,2023,COCKTAILS,6542.64,79.78829268292684
grundy,2023,GIN,3178.93,127.15719999999999
grundy,2023,LIQUEUR,18654.82,103.06530386740332
grundy,2023,RUM,45507.84,149.20603278688523
grundy,2023,SCHNAPPS,16233.29,84.11031088082902
grundy,2023,SCOTCH,45.0,45.0
grundy,2023,TEQUILA,12032.3,128.00319148936168
grundy,2023,VODKA,130529.12,106.7286345053148
grundy,2023,WHISKEY,201245.52,145.09410237923575
grundy,2024,BRANDY,5409.38,138.7020512820513
grundy,2024,COCKTAILS,4722.63,70.48701492537313
grundy,2024,GIN,3748.4,113.5878787878788
grundy,2024,LIQUEUR,17919.24,110.6125925925926
grundy,2024,RUM,44463.79,154.92609756097562
grundy,2024,SCHNAPPS,13564.24,96.88742857142857
grundy,2024,SCOTCH,318.78,79.695
grundy,2024,TEQUILA,13395.51,150.51134831460675
grundy,2024,VODKA,130719.07,107.23467596390485
grundy,2024,WHISKEY,254927.37,161.96148030495553
guthrie,2022,BRANDY,8751.1,47.56032608695652
guthrie,2022,COCKTAILS,18335.65,74.2334008097166
guthrie,2022,GIN,7757.48,60.6053125
guthrie,2022,LIQUEUR,33360.28,69.93769392033543
guthrie,2022,RUM,58767.42,89.58448170731707
guthrie,2022,SCHNAPPS,10325.48,40.49207843137255
guthrie,2022,SCOTCH,1175.66,69.1564705882353
guthrie,2022,TEQUILA,47000.29,145.06262345679013
guthrie,2022,VODKA,158037.59,88.19061941964286
guthrie,2022,WHISKEY,270688.92,107.58701112877583
guthrie,2023,BRANDY,10041.98,53.98913978494623
guthrie,2023,COCKTAILS,15699.949999999999,72.35
guthrie,2023,GIN,9828.34,55.52734463276836
guthrie,2023,LIQUEUR,34128.24,76.17910714285713
guthrie,2023,RUM,61490.09,91.367147102526
guthrie,2023,SCHNAPPS,12110.23,45.87208333333333
guthrie,2023,SCOTCH,1534.59,90.27
guthrie,2023,TEQUILA,33679.71,124.27937269372693
guthrie,2023,VODKA,162634.56,93.09362335432169
guthrie,2023,WHISKEY,314604.18,118.0060690172543
guthrie,2024,BRANDY,7922.96,55.02055555555555
guthrie,2024,COCKTAILS,14492.74,70.69629268292682
guthrie,2024,GIN,12108.32,64.7503743315508
guthrie,2024,LIQUEUR,32174.78,73.1245
guthrie,2024,RUM,55992.52,80.44902298850575
guthrie,2024,SCHNAPPS,14038.16,47.42621621621622
guthrie,2024,SCOTCH,1208.16,57.53142857142858
guthrie,2024,TEQUILA,46842.47,102.7247149122807
guthrie,2024,VODKA,157166.16,83.33306468716862
guthrie,2024,WHISKEY,348937.88,118.92906612133606
hamilton,2022,BRANDY,62308.34,177.51663817663817
hamilton,2022,COCKTAILS,16906.0,67.89558232931726
hamilton,2022,GIN,16578.01,78.19816037735848
hamilton,2022,LIQUEUR,62771.42,77.59137206427688
hamilton,2022,RUM,116192.84,106.01536496350364
hamilton,2022,SCHNAPPS,35759.48,57.863236245954695
hamilton,2022,SCOTCH,8880.81,125.08183098591549
hamilton,2022,TEQUILA,82410.91,139.4431641285956
hamilton,2022,VODKA,238259.05,95.6095706260032
hamilton,2022,WHISKEY,554527.27,128.27371501272265
hamilton,2023,BRANDY,52141.92,181.67916376306619
hamilton,2023,COCKTAILS,16774.37,62.35825278810409
hamilton,2023,GIN,11872.36,81.8783448275862
hamilton,2023,LIQUEUR,50883.54,72.89905444126074
hamilton,2023,RUM,110087.93,122.04870288248337
hamilton,2023,SCHNAPPS,26827.02,60.01570469798658
hamilton,2023,SCOTCH,5663.86,120.50765957446808
hamilton,2023,TEQUILA,72670.74,137.37379962192819
hamilton,2023,VODKA,258435.08,111.77987889273356
hamilton,2023,WHISKEY,490048.02,126.52931061192874
hamilton,2024,BRANDY,61304.75,203.6702657807309
hamilton,2024,COCKTAILS,18275.91,62.16295918367347
hamilton,2024,GIN,13015.58,76.56223529411764
hamilton,2024,LIQUEUR,52053.95,78.39450301204819
hamilton,2024,RUM,111643.62,122.55062568605928
hamilton,2024,SCHNAPPS,36387.44,63.17263888888889
hamilton,2024,SCOTCH,5203.76,94.61381818181819
hamilton,2024,TEQUILA,63008.73,129.11625
hamilton,2024,VODKA,245515.94,100.86932621199671
hamilton,2024,WHISKEY,563692.17,125.37637233096086
hancock,2022,BRANDY,8419.05,113.77094594594594
hancock,2022,COCKTAILS,9394.88,86.19155963302751
hancock,2022,GIN,5303.43,86.94147540983607
hancock,2022,LIQUEUR,27114.96,83.94724458204334
hancock,2022,RUM,75736.32,135.0023529411765
hancock,2022,SCHNAPPS,13940.35,69.70175
hancock,2022,SCOTCH,260.85,130.425
hancock,2022,TEQUILA,20531.89,129.94867088607594
hancock,2022,VODKA,138607.8,112.23303643724695
hancock,2022,WHISKEY,265080.62,129.56042033235582
hancock,2023,BRANDY,7248.44,122.85491525423728
hancock,2023,COCKTAILS,9819.26,73.27805970149254
hancock,2023,GIN,4738.92,96.71265306122449
hancock,2023,LIQUEUR,28531.7,103.37572463768116
hancock,2023,RUM,75486.09,167.3749223946785
hancock,2023,SCHNAPPS,24389.16,95.64376470588235
hancock,2023,SCOTCH,617.27,102.87833333333333
hancock,2023,TEQUILA,19990.27,152.59748091603055
hancock,2023,VODKA,178786.3,150.4935185185185
hancock,2023,WHISKEY,301823.92,156.30446400828586
hancock,2024,BRANDY,4264.14,137.55290322580646
hancock,2024,COCKTAILS,12211.47,81.40979999999999
hancock,2024,GIN,6372.74,124.9556862745098
hancock,2024,LIQUEUR,25840.69,124.83425120772947
hancock,2024,RUM,65177.19,172.88379310344828
hancock,2024,SCHNAPPS,19940.33,91.89092165898619
hancock,2024,SCOTCH,224.28,74.76
hancock,2024,TEQUILA,20603.52,189.02311926605506
hancock,2024,VODKA,140071.85,142.6393584521385
hancock,2024,WHISKEY,302712.66,163.62846486486484
hardin,2022,BRANDY,56146.1,143.96435897435896
hardin,2022,COCKTAILS,45017.45,90.0349
hardin,2022,GIN,36943.82,106.77404624277456
hardin,2022,LIQUEUR,145133.62,130.98702166064982
hardin,2022,RUM,297495.8,161.94654327708218
hardin,2022,SCHNAPPS,57463.78,95.61361064891847
hardin,2022,SCOTCH,9467.83,152.70693548387098
hardin,2022,TEQUILA,121109.84,207.0253675213675
hardin,2022,VODKA,508963.66,128.23473418997227
hardin,2022,WHISKEY,931326.89,167.1141019199713
hardin,2023,BRANDY,42526.58,116.19284153005465
hardin,2023,COCKTAILS,41405.54,81.66773175542407
hardin,2023,GIN,39334.07,108.65765193370166
hardin,2023,LIQUEUR,143440.96,128.9936690647482
hardin,2023,RUM,296661.15,168.0799716713881
hardin,2023,SCHNAPPS,52530.55,95.68406193078324
hardin,2023,SCOTCH,5898.53,115.65745098039216
hardin,2023,TEQUILA,127278.81,182.60948350071735
hardin,2023,VODKA,537382.73,127.07087491132656
hardin,2023,WHISKEY,1021755.5,171.49303457536087
hardin,2024,BRANDY,41065.62,96.85287735849057
hardin,2024,COCKTAILS,49881.99,80.0673996789727
hardin,2024,GIN,43522.8,117.62918918918919
hardin,2024,LIQUEUR,148342.28,145.43360784313725
hardin,2024,RUM,298441.19,179.8922182037372
hardin,2024,SCHNAPPS,58389.74,91.66364207221349
hardin,2024,SCOTCH,6388.7,114.08392857142857
hardin,2024,TEQUILA,131181.45,173.291215323646
hardin,2024,VODKA,546513.8,129.0774208786018
hardin,2024,WHISKEY,1035123.49,170.5029632679954
harrison,2022,BRANDY,12278.72,45.645799256505576
harrison,2022,COCKTAILS,15961.779999999999,28.101725352112673
harrison,2022,GIN,7090.34,40.984624277456646
harrison,2022,LIQUEUR,44995.23,48.434047362755656
harrison,2022,RUM,90849.26,68.98197418375095
harrison,2022,SCHNAPPS,30060.56,40.677347767253046
harrison,2022,SCOTCH,4729.71,69.55455882352942
harrison,2022,TEQUILA,38226.33,64.03070351758794
harrison,2022,VODKA,148417.49,62.64984803714647
harrison,2022,WHISKEY,380033.7,88.62726212686567
harrison,2023,BRANDY,13677.3,46.68020477815699
harrison,2023,COCKTAILS,13464.23,31.98154394299287
harrison,2023,GIN,7293.08,34.89511961722488
harrison,2023,LIQUEUR,51560.68,56.41212253829322
harrison,2023,RUM,90692.29,69.28364400305577
harrison,2023,SCHNAPPS,39651.89,51.69737940026076
harrison,2023,SCOTCH,6050.46,90.30537313432836
harrison,2023,TEQUILA,40963.11,62.25396656534954
harrison,2023,VODKA,167111.47,65.07455996884735
harrison,2023,WHISKEY,413115.07,89.34149437716263
harrison,2024,BRANDY,11722.59,45.43639534883721
harrison,2024,COCKTAILS,15722.57,33.59523504273504
harrison,2024,GIN,6141.3,39.62129032258065
harrison,2024,LIQUEUR,43457.07,54.05108208955224
harrison,2024,RUM,80896.04,75.32219739292364
harrison,2024,SCHNAPPS,39376.36,57.736598240469206
harrison,2024,SCOTCH,3114.52,84.17621621621622
harrison,2024,TEQUILA,42249.26,66.42965408805031
harrison,2024,VODKA,168091.9,68.35782838552257
harrison,2024,WHISKEY,416843.03,93.84129446195408
henry,2022,BRANDY,50792.2,169.30733333333333
henry,2022,COCKTAILS,42606.59,86.59876016260162
henry,2022,GIN,24211.7,133.76629834254143
henry,2022,LIQUEUR,87187.35,139.49976
henry,2022,RUM,189912.17,180.01153554502372
henry,2022,SCHNAPPS,56278.06,110.78358267716536
henry,2022,SCOTCH,4597.55,83.59181818181818
henry,2022,TEQUILA,83567.93,163.21861328125
henry,2022,VODKA,338355.1,137.76673452768728
henry,2022,WHISKEY,705307.71,188.534538893344
henry,2023,BRANDY,46168.28,161.42755244755244
henry,2023,COCKTAILS,46587.79,81.02224347826088
henry,2023,GIN,21358.7,135.18164556962026
henry,2023,LIQUEUR,84455.8,124.93461538461538
henry,2023,RUM,173923.31,189.45894335511983
henry,2023,SCHNAPPS,60225.03,106.40464664310954
henry,2023,SCOTCH,3693.55,55.96287878787879
henry,2023,TEQUILA,78906.24,173.04000000000002
henry,2023,VODKA,345856.04,144.22687239366138
henry,2023,WHISKEY,721423.79,189.25073189926547
henry,2024,BRANDY,44331.02,160.0397833935018
henry,2024,COCKTAILS,49914.65,95.43910133843212
henry,2024,GIN,20677.73,136.93860927152318
henry,2024,LIQUEUR,83341.39,139.60031825795645
henry,2024,RUM,165615.28,194.38413145539906
henry,2024,SCHNAPPS,54021.92,107.1863492063492
henry,2024,SCOTCH,5103.05,64.59556962025317
henry,2024,TEQUILA,98445.56999999999,191.52834630350193
henry,2024,VODKA,352973.61,146.8887265917603
henry,2024,WHISKEY,748503.17,201.31876546530393
howard,2022,BRANDY,34812.48,88.35654822335026
howard,2022,COCKTAILS,19418.0,78.29838709677419
howard,2022,GIN,16249.94,91.80757062146893
howard,2022,LIQUEUR,56694.73,94.64896494156929
howard,2022,RUM,152804.83,178.71909941520465
howard,2022,SCHNAPPS,65337.98,113.6312695652174
howard,2022,SCOTCH,3267.35,148.51590909090908
howard,2022,TEQUILA,50611.36,139.0421978021978
howard,2022,VODKA,221560.93,118.92696188942566
howard,2022,WHISKEY,454461.13,167.51239587172873
howard,2023,BRANDY,31627.8,82.79528795811518
howard,2023,COCKTAILS,15832.51,64.62248979591837
howard,2023,GIN,13503.76,81.8409696969697
howard,2023,LIQUEUR,53106.17,102.12725
howard,2023,RUM,134565.23,176.36334207077329
howard,2023,SCHNAPPS,46991.68,108.77703703703703
howard,2023,SCOTCH,2336.77,111.2747619047619
howard,2023,TEQUILA,47146.24,122.45776623376622
howard,2023,VODKA,208092.33,120.98391279069767
howard,2023,WHISKEY,432820.19,170.4687632926349
howard,2024,BRANDY,23632.51,85.00902877697841
howard,2024,COCKTAILS,18430.45,73.4280876494024
howard,2024,GIN,12356.31,92.21126865671641
howard,2024,LIQUEUR,52734.66,115.14117903930132
howard,2024,RUM,138046.41,175.1857994923858
howard,2024,SCHNAPPS,48036.47,123.1704358974359
howard,2024,SCOTCH,1538.85,109.91785714285713
howard,2024,TEQUILA,44761.06,124.68261838440111
howard,2024,VODKA,217284.61,120.51281752634497
howard,2024,WHISKEY,422607.11,158.81514844043593
humboldt,2022,BRANDY,12385.11,81.48098684210527
humboldt,2022,COCKTAILS,21832.05,89.84382716049383
humboldt,2022,GIN,7782.01,90.48848837209303
humboldt,2022,LIQUEUR,68027.16,113.75779264214047
humboldt,2022,RUM,129349.59,178.90676348547717
humboldt,2022,SCHNAPPS,25929.21,94.28803636363637
humboldt,2022,SCOTCH,5832.48,142.25560975609756
humboldt,2022,TEQUILA,47334.94,184.1826459143969
humboldt,2022,VODKA,198535.98,146.08975717439296
humboldt,2022,WHISKEY,484093.23,176.9346600877193
humboldt,2023,BRANDY,11656.37,78.2306711409396
humboldt,2023,COCKTAILS,20012.81,83.38670833333335
humboldt,2023,GIN,8079.41,115.42014285714285
humboldt,2023,LIQUEUR,62101.85,109.52707231040564
humboldt,2023,RUM,150136.88,208.52344444444446
humboldt,2023,SCHNAPPS,32367.82,117.27471014492754
humboldt,2023,SCOTCH,6230.49,138.45533333333333
humboldt,2023,TEQUILA,55362.97,201.3198909090909
humboldt,2023,VODKA,232607.22,156.00752515090542
humboldt,2023,WHISKEY,517020.42,178.71428275146906
humboldt,2024,BRANDY,8740.94,79.46309090909091
humboldt,2024,COCKTAILS,13932.71,80.07304597701149
humboldt,2024,GIN,9117.02,128.4087323943662
humboldt,2024,LIQUEUR,55635.04,121.73969365426696
humboldt,2024,RUM,130022.16,230.53574468085108
humboldt,2024,SCHNAPPS,28936.2,117.15060728744939
humboldt,2024,SCOTCH,5011.99,185.62925925925924
humboldt,2024,TEQUILA,59873.66,216.15039711191338
humboldt,2024,VODKA,235567.02,163.13505540166204
humboldt,2024,WHISKEY,517462.69,188.44234887108522
ida,2022,BRANDY,10311.71,67.39679738562091
ida,2022,COCKTAILS,9957.88,67.74068027210883
ida,2022,GIN,13478.37,96.27407142857143
ida,2022,LIQUEUR,49174.16,86.11936952714537
ida,2022,RUM,80467.59,139.70067708333332
ida,2022,SCHNAPPS,41154.14,82.8051106639839
ida,2022,SCOTCH,3509.98,113.22516129032257
ida,2022,TEQUILA,37287.6,132.69608540925267
ida,2022,VODKA,125007.14,94.27386123680242
ida,2022,WHISKEY,385381.58,155.83565709664376
ida,2023,BRANDY,10037.86,70.68915492957747
ida,2023,COCKTAILS,6656.04,71.57032258064515
ida,2023,GIN,14311.74,98.02561643835617
ida,2023,LIQUEUR,49844.79,89.64890287769785
ida,2023,RUM,86762.69,138.37749601275917
ida,2023,SCHNAPPS,39283.93,90.93502314814815
ida,2023,SCOTCH,4585.92,123.94378378378379
ida,2023,TEQUILA,42998.03,150.87028070175438
ida,2023,VODKA,150814.22,103.36821110349554
ida,2023,WHISKEY,399132.38,166.1666860949209
ida,2024,BRANDY,6579.58,53.930983606557376
ida,2024,COCKTAILS,6691.16,71.18255319148936
ida,2024,GIN,12459.24,87.74112676056338
ida,2024,LIQUEUR,46565.01,89.8938416988417
ida,2024,RUM,77453.56,140.31442028985506
ida,2024,SCHNAPPS,31649.38,85.77067750677507
ida,2024,SCOTCH,2960.12,128.70086956521737
ida,2024,TEQUILA,39882.0,144.5
ida,2024,VODKA,125911.57,90.45371408045978
ida,2024,WHISKEY,373162.9,143.19374520337684
iowa,2022,BRANDY,133222.99,160.70324487334136
iowa,2022,COCKTAILS,29365.43,52.06636524822695
iowa,2022,GIN,29606.4,74.76363636363637
iowa,2022,LIQUEUR,77191.45,78.92786298568507
iowa,2022,RUM,121760.41,101.72131161236425
iowa,2022,SCHNAPPS,51885.16,58.49510710259302
iowa,2022,SCOTCH,8436.16,136.06709677419354
iowa,2022,TEQUILA,97927.44,127.01354085603113
iowa,2022,VODKA,322308.22,96.26888291517324
iowa,2022,WHISKEY,594610.33,120.8803273022972
iowa,2023,BRANDY,111138.68,155.00513249651323
iowa,2023,COCKTAILS,29987.47,63.398456659619455
iowa,2023,GIN,31976.489999999998,83.48953002610966
iowa,2023,LIQUEUR,74271.69,85.46799769850404
iowa,2023,RUM,119290.76,118.81549800796812
iowa,2023,SCHNAPPS,49399.46,62.929248407643314
iowa,2023,SCOTCH,9395.869999999999,159.25203389830506
iowa,2023,TEQUILA,134569.03,156.47561627906975
iowa,2023,VODKA,325460.57,102.92870651486402
iowa,2023,WHISKEY,617900.53,130.93887052341597
iowa,2024,BRANDY,106529.84,142.80139410187667
iowa,2024,COCKTAILS,25336.92,63.027164179104474
iowa,2024,GIN,31999.02,76.92072115384616
iowa,2024,LIQUEUR,53841.46,84.39100313479624
iowa,2024,RUM,112053.45,129.09383640552994
iowa,2024,SCHNAPPS,55125.81,73.20824701195218
iowa,2024,SCOTCH,9803.31,136.15708333333333
iowa,2024,TEQUILA,154049.97,163.1885275423729
iowa,2024,VODKA,334053.09,113.16161585365855
iowa,2024,WHISKEY,662413.82,139.60249104320337
jackson,2022,BRANDY,49504.49,123.45259351620948
jackson,2022,COCKTAILS,30494.93,74.01682038834952
jackson,2022,GIN,23755.72,115.3190291262136
jackson,2022,LIQUEUR,91034.44,119.31119266055046
jackson,2022,RUM,227500.68,224.80304347826086
jackson,2022,SCHNAPPS,53525.96,88.32666666666667
jackson,2022,SCOTCH,6160.74,171.13166666666666
jackson,2022,TEQUILA,57361.34,152.96357333333333
jackson,2022,VODKA,329057.87,139.54956318914333
jackson,2022,WHISKEY,613241.81,166.10016522210185
jackson,2023,BRANDY,40077.68,100.44531328320802
jackson,2023,COCKTAILS,32422.57,77.93887019230769
jackson,2023,GIN,20972.89,125.58616766467065
jackson,2023,LIQUEUR,86083.48,128.67485799701046
jackson,2023,RUM,306269.71,306.88347695390786
jackson,2023,SCHNAPPS,67655.57,100.08220414201185
jackson,2023,SCOTCH,5683.24,183.33032258064515
jackson,2023,TEQUILA,75329.07,143.2111596958175
jackson,2023,VODKA,345776.71,150.53404875925122
jackson,2023,WHISKEY,661115.9,167.9237744475489
jackson,2024,BRANDY,30781.49,96.19215625000001
jackson,2024,COCKTAILS,29660.82,76.84150259067357
jackson,2024,GIN,19659.71,119.14975757575758
jackson,2024,LIQUEUR,76872.23,113.71631656804733
jackson,2024,RUM,260813.46,301.518450867052
jackson,2024,SCHNAPPS,64293.200000000004,116.05270758122745
jackson,2024,SCOTCH,4817.43,166.11827586206897
jackson,2024,TEQUILA,89703.67,175.88954901960784
jackson,2024,VODKA,372301.44,162.2935658238884
jackson,2024,WHISKEY,677792.83,175.3668382923674
jasper,2022,BRANDY,107039.58,141.39970937912813
jasper,2022,COCKTAILS,43805.27,85.2242607003891
jasper,2022,GIN,38602.97,104.899375
jasper,2022,LIQUEUR,151544.54,112.17212435233161
jasper,2022,RUM,236638.66,122.04159876224858
jasper,2022,SCHNAPPS,49745.39,60.66510975609756
jasper,2022,SCOTCH,19315.7,185.72788461538462
jasper,2022,TEQUILA,151378.21,142.80963207547168
jasper,2022,VODKA,581424.82,111.92008084696823
jasper,2022,WHISKEY,1069559.34,139.72035793598957
jasper,2023,BRANDY,57550.23,102.40254448398576
jasper,2023,COCKTAILS,45369.799999999996,80.44290780141843
jasper,2023,GIN,35450.15,103.05276162790697
jasper,2023,LIQUEUR,156736.14,104.91040160642571
jasper,2023,RUM,252695.62,130.659576008273
jasper,2023,SCHNAPPS,71296.2,71.0121513944223
jasper,2023,SCOTCH,17566.1,124.58226950354609
jasper,2023,TEQUILA,162638.42,128.7715122723674
jasper,2023,VODKA,652480.94,114.49042639059483
jasper,2023,WHISKEY,1291438.33,142.32293696275073
jasper,2024,BRANDY,54112.76,99.10761904761905
jasper,2024,COCKTAILS,50977.99,89.12236013986013
jasper,2024,GIN,34416.65,93.5235054347826
jasper,2024,LIQUEUR,147716.41,109.1769475240207
jasper,2024,RUM,212740.17,108.70729177312214
jasper,2024,SCHNAPPS,77569.11,72.09025092936803
jasper,2024,SCOTCH,13616.96,184.01297297297296
jasper,2024,TEQUILA,173091.94,140.83965825874694
jasper,2024,VODKA,604140.06,108.75608640864087
jasper,2024,WHISKEY,1281785.74,140.51586713440034
jefferson,2022,BRANDY,40404.94,153.6309505703422
jefferson,2022,COCKTAILS,16934.57,75.60075892857142
jefferson,2022,GIN,33296.9,146.68237885462557
jefferson,2022,LIQUEUR,85330.82,154.02675090252708
jefferson,2022,RUM,105022.89,142.69414402173913
jefferson,2022,SCHNAPPS,31736.670000000002,100.11567823343849
jefferson,2022,SCOTCH,12384.3,221.14821428571426
jefferson,2022,TEQUILA,91599.9,174.476
jefferson,2022,VODKA,308040.11,151.59454232283463
jefferson,2022,WHISKEY,618294.55,195.04559936908518
jefferson,2023,BRANDY,27865.77,118.07529661016949
jefferson,2023,COCKTAILS,19448.149999999998,80.69771784232364
jefferson,2023,GIN,30549.29,144.1004245283019
jefferson,2023,LIQUEUR,79817.65,138.57230902777778
jefferson,2023,RUM,126555.83,187.49011851851853
jefferson,2023,SCHNAPPS,33669.81,102.96577981651376
jefferson,2023,SCOTCH,12929.039999999999,167.90961038961038
jefferson,2023,TEQUILA,100080.55,155.40458074534163
jefferson,2023,VODKA,335807.63,150.9926393884892
jefferson,2023,WHISKEY,575212.94,177.31594944512946
jefferson,2024,BRANDY,23861.3,122.36564102564103
jefferson,2024,COCKTAILS,23208.34,100.90582608695652
jefferson,2024,GIN,34483.64,154.63515695067264
jefferson,2024,LIQUEUR,80530.37,139.08526770293608
jefferson,2024,RUM,112785.37,181.61895330112722
jefferson,2024,SCHNAPPS,39745.340000000004,108.00364130434784
jefferson,2024,SCOTCH,16592.18,167.5977777777778
jefferson,2024,TEQUILA,106266.65,182.27555746140652
jefferson,2024,VODKA,329867.58,160.1298932038835
jefferson,2024,WHISKEY,633550.28,197.1220535158681
johnson,2022,BRANDY,1048638.75,176.56823539316383
johnson,2022,COCKTAILS,508013.52999999997,133.72296130560673
johnson,2022,GIN,992964.03,220.65867333333333
johnson,2022,LIQUEUR,1680235.87,206.46791226345542
johnson,2022,RUM,1724392.24,171.18954035540554
johnson,2022,SCHNAPPS,544900.55,146.95268338727078
johnson,2022,SCOTCH,456917.01,304.8145496997999
johnson,2022,TEQUILA,2244449.86,255.51569444444442
johnson,2022,VODKA,5736322.31,180.44423749606793
johnson,2022,WHISKEY,8474874.25,231.54128872739196
johnson,2023,BRANDY,864963.84,172.92359856057575
johnson,2023,COCKTAILS,518374.33999999997,124.13178639846743
johnson,2023,GIN,1020511.03,222.96504915883767
johnson,2023,LIQUEUR,1798211.27,214.22578865856565
johnson,2023,RUM,1755369.24,190.13964904679375
johnson,2023,SCHNAPPS,598787.28,165.59382743362832
johnson,2023,SCOTCH,481225.11,333.7206033287101
johnson,2023,TEQUILA,2696177.09,273.9460566957935
johnson,2023,VODKA,5959257.07,198.71476441361833
johnson,2023,WHISKEY,8716569.18,236.670355145262
johnson,2024,BRANDY,717039.44,166.67583449558344
johnson,2024,COCKTAILS,575663.88,145.55344627054362
johnson,2024,GIN,1056498.23,233.94557794508415
johnson,2024,LIQUEUR,1706839.46,224.58413947368422
johnson,2024,RUM,1592092.87,192.09614744208497
johnson,2024,SCHNAPPS,628568.17,166.81745488322719
johnson,2024,SCOTCH,360778.99,303.4306055508831
johnson,2024,TEQUILA,2652599.75,271.25470395745987
johnson,2024,VODKA,5773352.19,203.19403758842785
johnson,2024,WHISKEY,8595100.68,240.06649386922882
jones,2022,BRANDY,24583.11,79.55699029126214
jones,2022,COCKTAILS,36193.51,75.09026970954358
jones,2022,GIN,23998.43,75.2301880877743
jones,2022,LIQUEUR,96152.35,80.80029411764707
jones,2022,RUM,188962.5,128.1970827679783
jones,2022,SCHNAPPS,60088.06,64.1966452991453
jones,2022,SCOTCH,4161.91,99.09309523809523
jones,2022,TEQUILA,100880.31,130.6739766839378
jones,2022,VODKA,403055.45,117.81802104647764
jones,2022,WHISKEY,713584.89,142.48899560702876
jones,2023,BRANDY,24532.66,75.25355828220859
jones,2023,COCKTAILS,40473.1,66.67726523887974
