company,date,sum_sale_dollars,avg_sale_dollars,bottles_sold,num_transactions,num_stores
FOODLAND SUPER MARKETS,2023-03,5634.34,41.428970588235295,387,136,1
FOODLAND SUPER MARKETS,2023-04,6379.96,41.97342105263158,417,152,1
FOODLAND SUPER MARKETS,2023-05,8930.48,44.21029702970297,569,202,1
FOODLAND SUPER MARKETS,2023-06,8174.28,43.02252631578947,535,190,1
FOODLAND SUPER MARKETS,2023-07,6262.19,40.40122580645161,420,155,1
FOODLAND SUPER MARKETS,2023-08,9949.22,43.07021645021645,639,231,1
FOODLAND SUPER MARKETS,2023-09,7815.96,47.65829268292683,497,164,1
FOODLAND SUPER MARKETS,2023-10,8348.26,59.630428571428574,416,140,1
FOODLAND SUPER MARKETS,2023-11,8542.26,49.664302325581396,496,172,1
FOODLAND SUPER MARKETS,2023-12,8620.4,43.102,510,200,1
FOODLAND SUPER MARKETS,2024-01,9203.87,40.906088888888895,555,225,1
FOODLAND SUPER MARKETS,2024-02,7923.99,51.79078431372549,426,153,1
FOODLAND SUPER MARKETS,2024-03,8649.95,51.487797619047626,518,168,1
FOODLAND SUPER MARKETS,2024-04,12821.26,53.42191666666667,678,240,1
FOODLAND SUPER MARKETS,2024-05,11339.14,50.84816143497758,528,223,1
FOODLAND SUPER MARKETS,2024-06,6412.43,35.8236312849162,442,179,1
FOODLAND SUPER MARKETS,2024-07,9517.66,42.680089686098654,568,223,1
FOODLAND SUPER MARKETS,2024-08,6651.77,42.639551282051286,362,156,1
FOODLAND SUPER MARKETS,2024-12,97.5,97.5,1,1,1
FORBES LIQUOR LOCKER,2022-01,14499.47,138.09019047619046,821,105,1
FORBES LIQUOR LOCKER,2022-02,12642.48,162.08307692307693,669,78,1
FORBES LIQUOR LOCKER,2022-03,10675.92,136.87076923076924,732,78,1
FORBES LIQUOR LOCKER,2022-04,17336.16,122.95148936170213,1084,141,1
FORBES LIQUOR LOCKER,2022-05,19881.5,141.0035460992908,1199,141,1
FORBES LIQUOR LOCKER,2022-06,37631.659999999996,160.81905982905982,1933,234,1
FORBES LIQUOR LOCKER,2022-07,17288.48,134.01922480620155,888,129,1
FORBES LIQUOR LOCKER,2022-08,34572.68,123.91641577060932,1777,279,1
FORBES LIQUOR LOCKER,2022-09,17307.46,118.54424657534246,1038,146,1
FORBES LIQUOR LOCKER,2022-10,19518.97,110.90323863636364,1089,176,1
FORBES LIQUOR LOCKER,2022-11,21333.8,137.6374193548387,1198,155,1
FORBES LIQUOR LOCKER,2022-12,18542.32,134.36463768115942,1091,138,1
FORBES LIQUOR LOCKER,2023-01,16306.92,130.45536,916,125,1
FORBES LIQUOR LOCKER,2023-02,17887.74,125.08909090909091,1051,143,1
FORBES LIQUOR LOCKER,2023-03,14320.8,108.49090909090908,874,132,1
FORBES LIQUOR LOCKER,2023-04,16442.0,120.01459854014598,921,137,1
FORBES LIQUOR LOCKER,2023-05,15935.68,132.79733333333334,918,120,1
FORBES LIQUOR LOCKER,2023-06,30570.98,143.5257276995305,1474,213,1
FORBES MEAT,2023-08,33985.01,144.61706382978724,1778,235,1
FORBES MEAT,2023-09,17657.51,123.4790909090909,1054,143,1
FORBES MEAT,2023-10,16674.0,109.69736842105263,1052,152,1
FORBES MEAT,2023-11,15232.56,139.74825688073395,731,109,1
FORBES MEAT,2023-12,12435.62,108.13582608695653,647,115,1
FORBES MEAT,2024-01,12906.91,148.35528735632184,680,87,1
FORBES MEAT,2024-02,18336.0,146.688,925,125,1
FORBES MEAT,2024-03,12293.88,139.7031818181818,712,88,1
FORBES MEAT,2024-04,13891.65,149.3725806451613,777,93,1
FORBES MEAT,2024-05,26738.02,164.0369325153374,1569,163,1
FORBES MEAT,2024-06,23128.93,164.0349645390071,1204,141,1
FORBES MEAT,2024-07,31185.75,183.4455882352941,1581,170,1
FORBES MEAT,2024-08,26597.75,178.50838926174498,1280,149,1
FORBES MEAT,2024-09,13567.58,126.79981308411215,841,107,1
FORBES MEAT,2024-10,18232.07,167.26669724770642,997,109,1
FORBES MEAT,2024-11,12386.88,160.8685714285714,686,77,1
FORBES MEAT,2024-12,14082.84,160.03227272727273,777,88,1
FORBES MEAT,2025-01,18096.55,175.69466019417476,1076,103,1
FORBES MEAT,2025-02,16284.94,206.13848101265825,944,79,1
FORBES MEAT,2025-03,10127.970000000001,166.03229508196722,679,61,1
FORBES MEAT,2025-04,19214.59,170.04061946902655,1023,113,1
FORBES MEAT,2025-05,21448.23,162.4865909090909,1169,132,1
FORBES MEAT,2025-06,14161.65,153.93097826086955,791,92,1
FORBES MEAT,2025-07,35432.99,184.54682291666666,1820,192,1
FORBES MEAT,2025-08,18966.72,156.74975206611572,1077,121,1
FORBES MEAT,2025-09,14669.66,174.63880952380953,753,84,1
FORT DODGE AMPRIDE,2024-06,5684.28,189.476,342,30,1
FORT DODGE AMPRIDE,2024-10,1557.6,222.5142857142857,156,7,1
FORT MADISON FAST BREAK,2022-01,1727.54,69.1016,187,25,1
FORT MADISON FAST BREAK,2022-02,2436.84,65.86054054054054,194,37,1
FORT MADISON FAST BREAK,2022-03,608.94,40.596000000000004,28,15,1
FORT MADISON FAST BREAK,2022-04,2981.64,47.327619047619045,263,63,1
FORT MADISON FAST BREAK,2022-05,3020.36,59.22274509803922,239,51,1
FORT MADISON FAST BREAK,2022-06,2882.21,60.04604166666667,228,48,1
FORT MADISON FAST BREAK,2022-07,2609.79,74.56542857142857,182,35,1
FORT MADISON FAST BREAK,2022-08,2058.16,66.39225806451613,210,31,1
FORT MADISON FAST BREAK,2022-09,3395.85,75.46333333333334,258,45,1
FORT MADISON FAST BREAK,2022-10,2221.81,65.34735294117647,212,34,1
FORT MADISON FAST BREAK,2022-12,4008.71,83.51479166666667,330,48,1
FORT MADISON FAST BREAK,2023-02,2298.29,62.115945945945946,235,37,1
FORT MADISON FAST BREAK,2023-03,3114.52,64.88583333333334,286,48,1
FORT MADISON FAST BREAK,2023-05,3097.48,72.03441860465117,328,43,1
FORT MADISON FAST BREAK,2023-06,2634.01,67.53871794871796,255,39,1
FORT MADISON FAST BREAK,2023-09,1840.69,32.29280701754386,160,57,1
FORT MADISON FAST BREAK,2023-10,1922.94,48.0735,136,40,1
FORT MADISON FAST BREAK,2023-12,1541.8,30.836,117,50,1
FORT MADISON FAST BREAK,2024-01,1151.49,23.499795918367347,112,49,1
FORT MADISON FAST BREAK,2024-02,3171.21,45.95956521739131,183,69,1
FORT MADISON FAST BREAK,2024-03,2065.68,93.89454545454545,117,22,1
FORT MADISON FAST BREAK,2024-04,422.01,30.143571428571427,36,14,1
FORT MADISON FAST BREAK,2024-05,1402.1299999999999,29.83255319148936,132,47,1
FORT MADISON FAST BREAK,2024-06,2671.25,28.11842105263158,240,95,1
FORT MADISON FAST BREAK,2024-08,1422.52,29.635833333333334,131,48,1
FORT MADISON FAST BREAK,2024-09,1275.82,28.99590909090909,126,44,1
FORT MADISON FAST BREAK,2024-10,1019.76,23.7153488372093,103,43,1
FORT MADISON FAST BREAK,2024-11,1228.86,31.509230769230765,108,39,1
FORT MADISON FAST BREAK,2024-12,1335.59,39.28205882352941,137,34,1
FORT MADISON FAST BREAK,2025-01,1241.66,38.801875,113,32,1
FORT MADISON FAST BREAK,2025-02,1372.75,49.026785714285715,104,28,1
FORT MADISON FAST BREAK,2025-03,8713.84,128.14470588235295,811,68,1
FORT MADISON FAST BREAK,2025-04,1008.8299999999999,59.34294117647058,119,17,1
FORT MADISON FAST BREAK,2025-05,1009.97,59.410000000000004,135,17,1
FORT MADISON FAST BREAK,2025-06,1000.71,45.48681818181819,101,22,1
FORT MADISON FAST BREAK,2025-07,1000.07,41.669583333333335,155,24,1
FORT MADISON FAST BREAK,2025-08,1461.12,54.11555555555555,178,27,1
FORT MADISON FAST BREAK,2025-09,1017.54,40.7016,93,25,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-01,11802.63,153.2809090909091,1251,77,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-02,7826.03,142.29145454545454,744,55,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-03,10278.289999999999,137.04386666666664,1235,75,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-04,13993.5,155.48333333333332,1589,90,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-05,10914.869999999999,139.93423076923077,1466,78,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-06,14419.62,139.99631067961167,1950,103,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-07,12032.85,146.74207317073171,1565,82,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-08,16331.6,142.01391304347825,2267,115,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-09,13011.86,154.90309523809523,1672,84,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-10,12559.38,128.15693877551018,1935,98,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-11,15001.77,122.96532786885247,1946,122,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2022-12,14340.2,140.59019607843138,2027,102,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-01,12880.13,120.37504672897195,1836,107,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-02,12839.55,122.28142857142856,1906,105,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-03,15251.88,122.9990322580645,2206,124,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-04,13874.82,127.29192660550459,2051,109,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-05,8809.76,115.91789473684211,1062,76,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-06,17960.64,133.04177777777778,2411,135,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-07,12051.38,129.58473118279568,1448,93,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-08,14763.91,129.50798245614035,1853,114,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-09,17286.86,146.49881355932203,1890,118,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-10,15639.02,144.80574074074073,1719,108,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-11,15611.98,120.09215384615385,1968,130,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2023-12,14720.04,144.31411764705882,1286,102,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-01,12995.6,124.95769230769231,1522,104,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-02,13938.94,142.23408163265307,1516,98,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-03,13466.18,146.37152173913043,1368,92,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-04,14675.61,139.7677142857143,1634,105,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-05,19159.86,163.7594871794872,1822,117,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-06,11484.6,130.50681818181818,1394,88,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-07,16027.5,129.2540322580645,1471,124,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-08,11864.22,130.37604395604396,1456,91,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-09,15059.82,160.21085106382978,1501,94,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-10,18389.14,153.24283333333332,2172,120,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-11,11939.85,135.68011363636364,1348,88,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2024-12,15367.38,146.356,1821,105,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2025-01,15311.039999999999,139.19127272727272,1726,110,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2025-02,12400.44,121.5729411764706,1719,102,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2025-03,13005.24,138.3536170212766,2014,94,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2025-04,17281.84,139.36967741935484,2077,124,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2025-05,11673.33,137.33329411764706,1599,85,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2025-06,11712.42,141.11349397590362,1446,83,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2025-07,16684.59,148.96955357142858,1789,112,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2025-08,9360.79,111.4379761904762,1147,84,1
FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS,2025-09,14964.04,134.81117117117117,1829,111,1
FOSTORIA MART,2025-06,7983.28,55.05710344827586,371,145,1
FOSTORIA MART,2025-07,2981.86,99.39533333333334,235,30,1
FOSTORIA MART,2025-08,5205.03,115.66733333333333,708,45,1
FOSTORIA MART,2025-09,2034.37,96.8747619047619,153,21,1
FOUNDRY DISTILLING COMPANY,2022-01,6854.4,2284.7999999999997,576,3,1
FOUNDRY DISTILLING COMPANY,2022-02,13688.039999999999,1368.8039999999999,1170,10,1
FOUNDRY DISTILLING COMPANY,2022-03,3998.4,1332.8,336,3,1
FOUNDRY DISTILLING COMPANY,2022-04,1856.4,618.8000000000001,156,3,1
FOUNDRY DISTILLING COMPANY,2022-05,21815.4,2726.925,1266,8,1
FOUNDRY DISTILLING COMPANY,2022-06,3855.6000000000004,1927.8000000000002,324,2,1
FOUNDRY DISTILLING COMPANY,2022-07,5355.0,5355.0,450,1,1
FOUNDRY DISTILLING COMPANY,2022-08,44535.6,6362.228571428571,1896,7,1
FOUNDRY DISTILLING COMPANY,2022-09,44507.4,8901.48,2046,5,1
FOUNDRY DISTILLING COMPANY,2022-10,12555.0,12555.0,558,1,1
FOUNDRY DISTILLING COMPANY,2022-11,33702.0,16851.0,300,2,1
FOUNDRY DISTILLING COMPANY,2022-12,18207.0,9103.5,1530,2,1
FOUNDRY DISTILLING COMPANY,2023-01,28122.84,4017.5485714285714,2298,7,1
FOUNDRY DISTILLING COMPANY,2023-03,23847.6,5961.9,2004,4,1
FOUNDRY DISTILLING COMPANY,2023-05,9639.0,4819.5,810,2,1
FOUNDRY DISTILLING COMPANY,2023-06,9797.16,1632.86,798,6,1
FOUNDRY DISTILLING COMPANY,2023-07,5997.6,2998.8,180,2,1
FOUNDRY DISTILLING COMPANY (ET),2023-07,26893.739999999998,2689.374,1836,10,1
FOUNDRY DISTILLING COMPANY (ET),2023-09,18177.6,6059.2,1104,3,1
FOUNDRY DISTILLING COMPANY (ET),2023-10,14494.2,14494.2,1218,1,1
FOUNDRY DISTILLING COMPANY (ET),2023-11,20797.2,5199.3,1668,4,1
FOUNDRY DISTILLING COMPANY (ET),2023-12,28435.86,4062.2657142857142,2154,7,1
FOUNDRY DISTILLING COMPANY (ET),2024-02,29940.0,7485.0,2220,4,1
FOUNDRY DISTILLING COMPANY (ET),2024-03,14582.4,7291.2,1056,2,1
FOUNDRY DISTILLING COMPANY (ET),2024-04,11781.0,5890.5,990,2,1
FOUNDRY DISTILLING COMPANY (ET),2024-06,12462.0,6231.0,780,2,1
FOUNDRY DISTILLING COMPANY (ET),2024-07,24665.76,3523.68,1512,7,1
FOUNDRY DISTILLING COMPANY (ET),2024-08,12352.2,12352.2,1038,1,1
FOUNDRY DISTILLING COMPANY (ET),2024-10,38913.6,9728.4,2784,4,1
FOUNDRY DISTILLING COMPANY (ET),2024-11,22205.4,22205.4,1866,1,1
FOUNDRY DISTILLING COMPANY (ET),2025-01,28118.1,4686.349999999999,1770,6,1
FOUNDRY DISTILLING COMPANY (ET),2025-03,16136.4,16136.4,1356,1,1
FOUNDRY DISTILLING COMPANY (ET),2025-04,8853.6,8853.6,744,1,1
FOUNDRY DISTILLING COMPANY (ET),2025-05,16890.6,8445.3,1398,2,1
FOUNDRY DISTILLING COMPANY (ET),2025-06,31932.6,15966.3,1740,2,1
FOUNDRY DISTILLING COMPANY (ET),2025-08,34986.0,17493.0,2940,2,1
FOUNDRY DISTILLING COMPANY (ET),2025-09,15351.0,15351.0,1290,1,1
FOUR CORNERS MARKET,2023-10,2826.98,58.89541666666667,586,48,1
FOUR CORNERS MARKET,2023-11,4352.82,77.72892857142857,500,56,1
FOUR CORNERS MARKET,2023-12,2589.65,69.99054054054054,256,37,1
FOUR CORNERS MARKET,2024-01,1046.41,58.13388888888889,72,18,1
FOUR CORNERS MARKET,2024-02,3736.21,57.48015384615385,330,65,1
FOUR CORNERS MARKET,2024-03,2663.16,106.5264,247,25,1
FOUR CORNERS MARKET,2024-04,1258.8600000000001,59.94571428571429,203,21,1
FOUR CORNERS MARKET,2024-05,1308.05,59.45681818181818,267,22,1
FOUR CORNERS MARKET,2024-06,1320.14,62.86380952380953,102,21,1
FOUR CORNERS MARKET,2024-07,-54.74,-54.74,-1,1,1
FOUR CORNERS MARKET,2024-08,1381.6,43.175,188,32,1
FOUR CORNERS MARKET,2024-11,1064.12,88.67666666666666,166,12,1
FOUR CORNERS MARKET,2025-03,1001.72,100.172,204,10,1
FRANKLIN STREET FLORAL & GIFT,2022-01,8701.95,57.249671052631584,453,152,1
FRANKLIN STREET FLORAL & GIFT,2022-02,7593.599999999999,64.9025641025641,377,117,1
FRANKLIN STREET FLORAL & GIFT,2022-03,12475.69,62.691909547738696,629,199,1
FRANKLIN STREET FLORAL & GIFT,2022-04,15320.22,78.16438775510204,775,196,1
FRANKLIN STREET FLORAL & GIFT,2022-05,13891.57,64.01645161290323,812,217,1
FRANKLIN STREET FLORAL & GIFT,2022-06,17650.49,78.44662222222223,1135,225,1
FRANKLIN STREET FLORAL & GIFT,2022-07,17390.79,76.61140969162996,1051,227,1
FRANKLIN STREET FLORAL & GIFT,2022-08,21301.75,92.21536796536796,1081,231,1
FRANKLIN STREET FLORAL & GIFT,2022-09,14777.72,75.78317948717948,804,195,1
FRANKLIN STREET FLORAL & GIFT,2022-10,13831.59,86.4474375,686,160,1
FRANKLIN STREET FLORAL & GIFT,2022-11,11122.34,80.59666666666666,607,138,1
FRANKLIN STREET FLORAL & GIFT,2022-12,16657.17,75.37180995475113,863,221,1
FRANKLIN STREET FLORAL & GIFT,2023-01,12314.039999999999,78.43337579617834,618,157,1
FRANKLIN STREET FLORAL & GIFT,2023-02,9975.44,87.50385964912282,483,114,1
FRANKLIN STREET FLORAL & GIFT,2023-03,16121.7,82.67538461538462,784,195,1
FRANKLIN STREET FLORAL & GIFT,2023-04,10033.64,76.01242424242423,517,132,1
FRANKLIN STREET FLORAL & GIFT,2023-05,18628.88,104.07195530726257,965,179,1
FRANKLIN STREET FLORAL & GIFT,2023-06,19770.16,104.05347368421053,1037,190,1
FRANKLIN STREET FLORAL & GIFT,2023-07,13509.89,104.72782945736434,753,129,1
FRANKLIN STREET FLORAL & GIFT,2023-08,15609.98,102.02601307189542,755,153,1
FRANKLIN STREET FLORAL & GIFT,2023-09,16175.73,94.59491228070175,746,171,1
FRANKLIN STREET FLORAL & GIFT,2023-10,11520.1,87.27348484848486,550,132,1
FRANKLIN STREET FLORAL & GIFT,2023-11,17195.37,126.43654411764705,789,136,1
FRANKLIN STREET FLORAL & GIFT,2023-12,13837.0,79.06857142857143,656,175,1
FRANKLIN STREET FLORAL & GIFT,2024-01,11149.48,83.20507462686567,563,134,1
FRANKLIN STREET FLORAL & GIFT,2024-02,13309.67,89.32664429530202,631,149,1
FRANKLIN STREET FLORAL & GIFT,2024-03,17095.47,91.4196256684492,761,187,1
FRANKLIN STREET FLORAL & GIFT,2024-04,12468.95,105.66906779661018,595,118,1
FRANKLIN STREET FLORAL & GIFT,2024-05,17424.06,132.00045454545455,986,132,1
FRANKLIN STREET FLORAL & GIFT,2024-06,12924.56,85.59311258278146,600,151,1
FRANKLIN STREET FLORAL & GIFT,2024-07,10397.36,99.97461538461539,506,104,1
FRANKLIN STREET FLORAL & GIFT,2024-08,20160.26,111.38265193370165,998,181,1
FRANKLIN STREET FLORAL & GIFT,2024-09,10786.21,89.88508333333333,492,120,1
FRANKLIN STREET FLORAL & GIFT,2024-10,12283.37,93.76618320610687,563,131,1
FRANKLIN STREET FLORAL & GIFT,2024-11,12345.07,76.20413580246914,593,162,1
FRANKLIN STREET FLORAL & GIFT,2024-12,10488.210000000001,76.00152173913044,470,138,1
FRANKLIN STREET FLORAL & GIFT,2025-01,13509.49,85.50310126582278,647,158,1
FRANKLIN STREET FLORAL & GIFT,2025-02,9916.44,88.53964285714287,432,112,1
FRANKLIN STREET FLORAL & GIFT,2025-03,13851.6,101.1065693430657,624,137,1
FRANKLIN STREET FLORAL & GIFT,2025-04,10229.11,84.53809917355372,504,121,1
FRANKLIN STREET FLORAL & GIFT,2025-05,18568.48,95.7138144329897,1008,194,1
FRANKLIN STREET FLORAL & GIFT,2025-06,14121.43,100.86735714285714,720,140,1
FRANKLIN STREET FLORAL & GIFT,2025-07,20687.420000000002,130.10955974842767,800,159,1
FRANKLIN STREET FLORAL & GIFT,2025-08,15943.73,85.26058823529412,793,187,1
FRANKLIN STREET FLORAL & GIFT,2025-09,11392.09,79.66496503496504,532,143,1
FREDRICKSBURG FOOD CENTER,2022-01,2082.03,86.75125000000001,132,24,1
FREDRICKSBURG FOOD CENTER,2022-02,3762.15,69.66944444444445,270,54,1
FREDRICKSBURG FOOD CENTER,2022-03,2416.68,89.50666666666666,156,27,1
FREDRICKSBURG FOOD CENTER,2022-04,3391.5,89.25,222,38,1
FREDRICKSBURG FOOD CENTER,2022-05,3913.23,85.07021739130435,237,46,1
FREDRICKSBURG FOOD CENTER,2022-06,4632.51,132.35742857142858,258,35,1
FREDRICKSBURG FOOD CENTER,2022-07,3664.11,107.76794117647059,234,34,1
FREDRICKSBURG FOOD CENTER,2022-08,4749.48,110.45302325581395,288,43,1
FREDRICKSBURG FOOD CENTER,2022-09,3074.07,93.15363636363637,189,33,1
FREDRICKSBURG FOOD CENTER,2022-10,3295.2,73.22666666666666,231,45,1
FREDRICKSBURG FOOD CENTER,2022-11,3149.88,98.43375,165,32,1
FREDRICKSBURG FOOD CENTER,2022-12,6825.79,97.51128571428572,427,70,1
FREDRICKSBURG FOOD CENTER,2023-01,4190.65,89.1627659574468,255,47,1
FREDRICKSBURG FOOD CENTER,2023-02,2163.24,127.24941176470587,132,17,1
FREDRICKSBURG FOOD CENTER,2023-03,4872.71,105.92847826086957,296,46,1
FREDRICKSBURG FOOD CENTER,2023-04,3316.86,106.99548387096775,207,31,1
FREDRICKSBURG FOOD CENTER,2023-05,4123.23,111.43864864864864,237,37,1
FREDRICKSBURG FOOD CENTER,2023-06,5107.56,141.87666666666667,309,36,1
FREDRICKSBURG FOOD CENTER,2023-07,5327.79,126.85214285714285,291,42,1
FREDRICKSBURG FOOD CENTER,2023-08,4448.91,111.22274999999999,279,40,1
FREDRICKSBURG FOOD CENTER,2023-09,3373.11,93.6975,202,36,1
FREDRICKSBURG FOOD CENTER,2023-10,1351.98,84.49875,87,16,1
FREDRICKSBURG FOOD CENTER,2023-11,8783.039999999999,190.935652173913,513,46,1
FREDRICKSBURG FOOD CENTER,2023-12,4815.07,107.00155555555556,306,45,1
FREDRICKSBURG FOOD CENTER,2024-01,5398.66,107.97319999999999,297,50,1
FREDRICKSBURG FOOD CENTER,2024-02,2597.34,173.156,139,15,1
FREDRICKSBURG FOOD CENTER,2024-03,5427.79,155.0797142857143,313,35,1
FREDRICKSBURG FOOD CENTER,2024-04,5296.92,170.8683870967742,293,31,1
FREDRICKSBURG FOOD CENTER,2024-05,4517.61,161.34321428571428,229,28,1
FREDRICKSBURG FOOD CENTER,2024-06,5088.8,149.67058823529413,280,34,1
FREDRICKSBURG FOOD CENTER,2024-07,3179.64,132.48499999999999,180,24,1
FREDRICKSBURG FOOD CENTER,2024-08,4166.22,138.874,280,30,1
FREDRICKSBURG FOOD CENTER,2024-09,2503.62,147.27176470588233,168,17,1
FREDRICKSBURG FOOD CENTER,2024-10,4573.8,163.35,273,28,1
FREDRICKSBURG FOOD CENTER,2024-11,5707.68,228.30720000000002,300,25,1
FREDRICKSBURG FOOD CENTER,2024-12,1588.56,144.41454545454545,97,11,1
FREDRICKSBURG FOOD CENTER,2025-01,3178.08,127.1232,240,25,1
FREDRICKSBURG FOOD CENTER,2025-02,1798.08,128.43428571428572,108,14,1
FREDRICKSBURG FOOD CENTER,2025-03,2728.86,129.9457142857143,198,21,1
FREDRICKSBURG FOOD CENTER,2025-04,1433.58,130.32545454545453,108,11,1
FREEMAN FOODS,2022-01,7983.2699999999995,73.91916666666667,547,108,1
FREEMAN FOODS,2022-02,4530.25,73.06854838709677,263,62,1
FREEMAN FOODS,2022-03,6971.73,102.52544117647058,429,68,1
FREEMAN FOODS,2022-04,7224.34,78.5254347826087,439,92,1
FREEMAN FOODS,2022-05,6432.16,69.91478260869565,445,92,1
FREEMAN FOODS,2022-06,5750.5,72.79113924050633,360,79,1
FREEMAN FOODS,2022-07,9420.539999999999,82.63631578947367,585,114,1
FREEMAN FOODS,2022-08,6419.57,90.41647887323943,397,71,1
FREEMAN FOODS,2022-09,7573.25,84.14722222222223,507,90,1
FREEMAN FOODS,2022-10,7042.18,84.8455421686747,472,83,1
FREEMAN FOODS,2022-11,6119.97,67.99966666666667,344,90,1
FREEMAN FOODS,2022-12,10420.43,76.62080882352942,643,136,1
FREEMAN FOODS,2023-01,5819.2699999999995,73.66164556962025,321,79,1
FREEMAN FOODS,2023-02,5521.33,77.76521126760564,347,71,1
FREEMAN FOODS,2023-03,6342.41,83.45276315789474,400,76,1
FREEMAN FOODS,2023-04,4640.53,66.29328571428572,307,70,1
FREEMAN FOODS,2023-05,5633.43,79.34408450704225,380,71,1
FREEMAN FOODS,2023-06,6955.17,77.27966666666667,402,90,1
FREEMAN FOODS,2023-07,5244.25,66.38291139240506,412,79,1
FREEMAN FOODS,2023-08,4642.68,76.10950819672132,324,61,1
FREEMAN FOODS,2023-09,6421.57,74.66941860465116,391,86,1
FREEMAN FOODS,2023-10,6587.47,82.34337500000001,424,80,1
FREEMAN FOODS,2023-11,5400.65,96.44017857142856,329,56,1
FREEMAN FOODS,2023-12,8212.7,69.59915254237289,527,118,1
FREEMAN FOODS,2024-01,5688.07,73.87103896103896,342,77,1
FREEMAN FOODS,2024-02,5830.99,73.81,326,79,1
FREEMAN FOODS,2024-03,7066.71,94.2228,385,75,1
FREEMAN FOODS,2024-04,5785.24,91.82920634920634,328,63,1
FREEMAN FOODS,2024-05,10613.91,98.27694444444444,541,108,1
FREEMAN FOODS,2024-06,9090.93,92.7645918367347,506,98,1
FREEMAN FOODS,2024-07,5053.89,73.24478260869566,298,69,1
FREEMAN FOODS,2024-08,7332.75,82.39044943820225,429,89,1
FREEMAN FOODS,2024-09,5654.01,79.63394366197183,315,71,1
FREEMAN FOODS,2024-10,9586.58,99.86020833333333,500,96,1
FREEMAN FOODS,2024-11,7341.87,96.60355263157895,366,76,1
FREEMAN FOODS,2024-12,9182.33,105.54402298850574,498,87,1
FREEMAN FOODS,2025-01,5546.21,71.10525641025642,336,78,1
FREEMAN FOODS,2025-02,4589.55,88.26057692307693,273,52,1
FREEMAN FOODS,2025-03,4326.21,74.5898275862069,251,58,1
FREEMAN FOODS,2025-04,8353.09,97.12895348837209,424,86,1
FREEMAN FOODS,2025-05,7273.87,96.98493333333333,444,75,1
FREEMAN FOODS,2025-06,6210.1,90.00144927536232,332,69,1
FREEMAN FOODS,2025-07,7905.28,101.34974358974358,472,78,1
FREEMAN FOODS,2025-08,5096.57,79.63390625,308,64,1
